"Step","swa_coco_ltd_constraint_b005 - contrastive_loss","swa_coco_ltd_constraint_b005 - contrastive_loss__MIN","swa_coco_ltd_constraint_b005 - contrastive_loss__MAX","swa_coco_ltd_constraint_b01 - contrastive_loss","swa_coco_ltd_constraint_b01 - contrastive_loss__MIN","swa_coco_ltd_constraint_b01 - contrastive_loss__MAX","swa_coco_ltd_constraint_b03 - contrastive_loss","swa_coco_ltd_constraint_b03 - contrastive_loss__MIN","swa_coco_ltd_constraint_b03 - contrastive_loss__MAX","swa_coco_ltd_constraint - contrastive_loss","swa_coco_ltd_constraint - contrastive_loss__MIN","swa_coco_ltd_constraint - contrastive_loss__MAX","swa_coco_ltd - contrastive_loss","swa_coco_ltd - contrastive_loss__MIN","swa_coco_ltd - contrastive_loss__MAX"
"167262","1.0453977584838867","1.0453977584838867","1.0453977584838867","1.023435115814209","1.023435115814209","1.023435115814209","0.8938159346580505","0.8938159346580505","0.8938159346580505","0.923637866973877","0.923637866973877","0.923637866973877","0.8508483171463013","0.8508483171463013","0.8508483171463013"
"167362","1.119135856628418","1.119135856628418","1.119135856628418","0.97306889295578","0.97306889295578","0.97306889295578","0.9770066738128662","0.9770066738128662","0.9770066738128662","0.8135991096496582","0.8135991096496582","0.8135991096496582","0.7962551116943359","0.7962551116943359","0.7962551116943359"
"167462","0.9059047698974609","0.9059047698974609","0.9059047698974609","0.9722902774810791","0.9722902774810791","0.9722902774810791","1.0370863676071167","1.0370863676071167","1.0370863676071167","0.8506829738616943","0.8506829738616943","0.8506829738616943","0.8423342704772949","0.8423342704772949","0.8423342704772949"
"167562","1.045870304107666","1.045870304107666","1.045870304107666","1.0450044870376587","1.0450044870376587","1.0450044870376587","0.8150129318237305","0.8150129318237305","0.8150129318237305","1.1307218074798584","1.1307218074798584","1.1307218074798584","0.9029625654220581","0.9029625654220581","0.9029625654220581"
"167662","1.150803565979004","1.150803565979004","1.150803565979004","0.9670025110244751","0.9670025110244751","0.9670025110244751","0.8466768264770508","0.8466768264770508","0.8466768264770508","0.8934771418571472","0.8934771418571472","0.8934771418571472","0.927457869052887","0.927457869052887","0.927457869052887"
"167762","0.951894223690033","0.951894223690033","0.951894223690033","0.9269843101501465","0.9269843101501465","0.9269843101501465","0.9409490823745728","0.9409490823745728","0.9409490823745728","0.9534912109375","0.9534912109375","0.9534912109375","1.0977261066436768","1.0977261066436768","1.0977261066436768"
"167862","0.9823483228683472","0.9823483228683472","0.9823483228683472","0.8893575668334961","0.8893575668334961","0.8893575668334961","0.762905478477478","0.762905478477478","0.762905478477478","0.7960613369941711","0.7960613369941711","0.7960613369941711","1.0035792589187622","1.0035792589187622","1.0035792589187622"
"167962","0.912508487701416","0.912508487701416","0.912508487701416","0.9229397177696228","0.9229397177696228","0.9229397177696228","0.8292235136032104","0.8292235136032104","0.8292235136032104","0.7089458703994751","0.7089458703994751","0.7089458703994751","0.7366416454315186","0.7366416454315186","0.7366416454315186"
"168062","1.016519546508789","1.016519546508789","1.016519546508789","0.82555091381073","0.82555091381073","0.82555091381073","0.8637421131134033","0.8637421131134033","0.8637421131134033","0.8940122723579407","0.8940122723579407","0.8940122723579407","1.0045664310455322","1.0045664310455322","1.0045664310455322"
"168162","1.1361145973205566","1.1361145973205566","1.1361145973205566","0.971156120300293","0.971156120300293","0.971156120300293","1.1741340160369873","1.1741340160369873","1.1741340160369873","0.8444364070892334","0.8444364070892334","0.8444364070892334","0.778256893157959","0.778256893157959","0.778256893157959"
"168188","0.9261753559112549","0.9261753559112549","0.9261753559112549","0.9013200998306274","0.9013200998306274","0.9013200998306274","0.8619187474250793","0.8619187474250793","0.8619187474250793","0.8882045149803162","0.8882045149803162","0.8882045149803162","0.7918981313705444","0.7918981313705444","0.7918981313705444"
"168288","1.0588018894195557","1.0588018894195557","1.0588018894195557","1.1626410484313965","1.1626410484313965","1.1626410484313965","0.9688213467597961","0.9688213467597961","0.9688213467597961","0.8530197143554688","0.8530197143554688","0.8530197143554688","0.854411780834198","0.854411780834198","0.854411780834198"
"168388","0.9582303762435913","0.9582303762435913","0.9582303762435913","1.2496862411499023","1.2496862411499023","1.2496862411499023","0.9229244589805603","0.9229244589805603","0.9229244589805603","0.8855550289154053","0.8855550289154053","0.8855550289154053","0.9250007271766663","0.9250007271766663","0.9250007271766663"
"168488","0.9804103374481201","0.9804103374481201","0.9804103374481201","0.9710930585861206","0.9710930585861206","0.9710930585861206","0.9789661169052124","0.9789661169052124","0.9789661169052124","0.8249342441558838","0.8249342441558838","0.8249342441558838","0.7916872501373291","0.7916872501373291","0.7916872501373291"
"168588","1.0066899061203003","1.0066899061203003","1.0066899061203003","0.9708958864212036","0.9708958864212036","0.9708958864212036","0.9920016527175903","0.9920016527175903","0.9920016527175903","0.7592949867248535","0.7592949867248535","0.7592949867248535","0.7189357876777649","0.7189357876777649","0.7189357876777649"
"168688","0.7857446670532227","0.7857446670532227","0.7857446670532227","0.9830861687660217","0.9830861687660217","0.9830861687660217","0.8748472929000854","0.8748472929000854","0.8748472929000854","0.7778221368789673","0.7778221368789673","0.7778221368789673","0.9255042672157288","0.9255042672157288","0.9255042672157288"
"168788","0.9920532703399658","0.9920532703399658","0.9920532703399658","0.9569740295410156","0.9569740295410156","0.9569740295410156","0.8544495701789856","0.8544495701789856","0.8544495701789856","0.6865988969802856","0.6865988969802856","0.6865988969802856","0.7591838836669922","0.7591838836669922","0.7591838836669922"
"168888","0.9638329744338989","0.9638329744338989","0.9638329744338989","0.91078120470047","0.91078120470047","0.91078120470047","0.9833067655563354","0.9833067655563354","0.9833067655563354","0.850343644618988","0.850343644618988","0.850343644618988","0.9545897245407104","0.9545897245407104","0.9545897245407104"
"168988","1.0640618801116943","1.0640618801116943","1.0640618801116943","1.0922309160232544","1.0922309160232544","1.0922309160232544","0.7757039070129395","0.7757039070129395","0.7757039070129395","0.9983511567115784","0.9983511567115784","0.9983511567115784","0.904660701751709","0.904660701751709","0.904660701751709"
"169088","1.010811448097229","1.010811448097229","1.010811448097229","0.891973614692688","0.891973614692688","0.891973614692688","0.7730835676193237","0.7730835676193237","0.7730835676193237","0.8371338844299316","0.8371338844299316","0.8371338844299316","0.8232749104499817","0.8232749104499817","0.8232749104499817"
"169188","1.030784010887146","1.030784010887146","1.030784010887146","0.8217382431030273","0.8217382431030273","0.8217382431030273","0.9721617102622986","0.9721617102622986","0.9721617102622986","0.8101643323898315","0.8101643323898315","0.8101643323898315","0.8761041164398193","0.8761041164398193","0.8761041164398193"
"169288","1.0747160911560059","1.0747160911560059","1.0747160911560059","0.872498095035553","0.872498095035553","0.872498095035553","1.0565547943115234","1.0565547943115234","1.0565547943115234","0.8552207350730896","0.8552207350730896","0.8552207350730896","1.0157018899917603","1.0157018899917603","1.0157018899917603"
"169388","0.9278542399406433","0.9278542399406433","0.9278542399406433","0.8258929252624512","0.8258929252624512","0.8258929252624512","0.8817734718322754","0.8817734718322754","0.8817734718322754","1.106263518333435","1.106263518333435","1.106263518333435","0.8047252893447876","0.8047252893447876","0.8047252893447876"
"169488","1.0497934818267822","1.0497934818267822","1.0497934818267822","1.0657618045806885","1.0657618045806885","1.0657618045806885","0.7237561345100403","0.7237561345100403","0.7237561345100403","1.010115146636963","1.010115146636963","1.010115146636963","0.8216557502746582","0.8216557502746582","0.8216557502746582"
"169588","1.0007444620132446","1.0007444620132446","1.0007444620132446","0.9466347694396973","0.9466347694396973","0.9466347694396973","1.0397696495056152","1.0397696495056152","1.0397696495056152","0.9185751676559448","0.9185751676559448","0.9185751676559448","1.0964787006378174","1.0964787006378174","1.0964787006378174"
"169688","1.0655572414398193","1.0655572414398193","1.0655572414398193","0.9645986557006836","0.9645986557006836","0.9645986557006836","0.862329363822937","0.862329363822937","0.862329363822937","0.9573661088943481","0.9573661088943481","0.9573661088943481","1.088113784790039","1.088113784790039","1.088113784790039"
"169788","1.1106034517288208","1.1106034517288208","1.1106034517288208","0.9650657176971436","0.9650657176971436","0.9650657176971436","1.0890066623687744","1.0890066623687744","1.0890066623687744","0.7999393939971924","0.7999393939971924","0.7999393939971924","0.7670111656188965","0.7670111656188965","0.7670111656188965"
"169888","0.8948488831520081","0.8948488831520081","0.8948488831520081","0.8028268814086914","0.8028268814086914","0.8028268814086914","0.8230296969413757","0.8230296969413757","0.8230296969413757","0.9026304483413696","0.9026304483413696","0.9026304483413696","0.9629910588264465","0.9629910588264465","0.9629910588264465"
"169988","0.9365308284759521","0.9365308284759521","0.9365308284759521","0.7940961718559265","0.7940961718559265","0.7940961718559265","1.1353797912597656","1.1353797912597656","1.1353797912597656","0.800666332244873","0.800666332244873","0.800666332244873","0.8804330825805664","0.8804330825805664","0.8804330825805664"
"170088","1.257322907447815","1.257322907447815","1.257322907447815","0.7800408601760864","0.7800408601760864","0.7800408601760864","0.8012148141860962","0.8012148141860962","0.8012148141860962","0.8367693424224854","0.8367693424224854","0.8367693424224854","0.9470932483673096","0.9470932483673096","0.9470932483673096"
"170188","1.0629754066467285","1.0629754066467285","1.0629754066467285","0.9509090185165405","0.9509090185165405","0.9509090185165405","1.0159213542938232","1.0159213542938232","1.0159213542938232","1.0045875310897827","1.0045875310897827","1.0045875310897827","0.9855510592460632","0.9855510592460632","0.9855510592460632"
"170288","0.8885935544967651","0.8885935544967651","0.8885935544967651","1.0452799797058105","1.0452799797058105","1.0452799797058105","0.7854777574539185","0.7854777574539185","0.7854777574539185","0.718328595161438","0.718328595161438","0.718328595161438","0.8373023271560669","0.8373023271560669","0.8373023271560669"
"170388","0.9944409132003784","0.9944409132003784","0.9944409132003784","1.0905497074127197","1.0905497074127197","1.0905497074127197","0.9193828105926514","0.9193828105926514","0.9193828105926514","0.8986785411834717","0.8986785411834717","0.8986785411834717","0.6831095218658447","0.6831095218658447","0.6831095218658447"
"170488","0.8765816688537598","0.8765816688537598","0.8765816688537598","1.00706148147583","1.00706148147583","1.00706148147583","0.7440906763076782","0.7440906763076782","0.7440906763076782","0.8254897594451904","0.8254897594451904","0.8254897594451904","0.8307096362113953","0.8307096362113953","0.8307096362113953"
"170588","0.8244419097900391","0.8244419097900391","0.8244419097900391","0.9033779501914978","0.9033779501914978","0.9033779501914978","0.8525307178497314","0.8525307178497314","0.8525307178497314","0.8609282970428467","0.8609282970428467","0.8609282970428467","0.9916930198669434","0.9916930198669434","0.9916930198669434"
"170688","0.8280718326568604","0.8280718326568604","0.8280718326568604","0.8373940587043762","0.8373940587043762","0.8373940587043762","0.7913775444030762","0.7913775444030762","0.7913775444030762","0.9726458787918091","0.9726458787918091","0.9726458787918091","0.8333402276039124","0.8333402276039124","0.8333402276039124"
"170788","0.7324202656745911","0.7324202656745911","0.7324202656745911","0.9733090996742249","0.9733090996742249","0.9733090996742249","0.7786163687705994","0.7786163687705994","0.7786163687705994","0.9011613726615906","0.9011613726615906","0.9011613726615906","0.8140348196029663","0.8140348196029663","0.8140348196029663"
"170888","0.9052963256835938","0.9052963256835938","0.9052963256835938","1.2667884826660156","1.2667884826660156","1.2667884826660156","1.0386250019073486","1.0386250019073486","1.0386250019073486","0.8881106376647949","0.8881106376647949","0.8881106376647949","0.7733417749404907","0.7733417749404907","0.7733417749404907"
"170988","1.245631217956543","1.245631217956543","1.245631217956543","0.9267399311065674","0.9267399311065674","0.9267399311065674","0.8600248694419861","0.8600248694419861","0.8600248694419861","0.7353042364120483","0.7353042364120483","0.7353042364120483","0.7648700475692749","0.7648700475692749","0.7648700475692749"
"171088","0.8239187002182007","0.8239187002182007","0.8239187002182007","0.8828850388526917","0.8828850388526917","0.8828850388526917","0.7612992525100708","0.7612992525100708","0.7612992525100708","0.8641505837440491","0.8641505837440491","0.8641505837440491","0.9905073642730713","0.9905073642730713","0.9905073642730713"
"171188","0.819753885269165","0.819753885269165","0.819753885269165","1.1377670764923096","1.1377670764923096","1.1377670764923096","0.9871083498001099","0.9871083498001099","0.9871083498001099","0.8627876043319702","0.8627876043319702","0.8627876043319702","0.9921942353248596","0.9921942353248596","0.9921942353248596"
"171288","1.0359562635421753","1.0359562635421753","1.0359562635421753","0.9363398551940918","0.9363398551940918","0.9363398551940918","0.744506299495697","0.744506299495697","0.744506299495697","0.8513309955596924","0.8513309955596924","0.8513309955596924","0.8415358066558838","0.8415358066558838","0.8415358066558838"
"171388","0.9780175685882568","0.9780175685882568","0.9780175685882568","1.1479780673980713","1.1479780673980713","1.1479780673980713","0.9388371109962463","0.9388371109962463","0.9388371109962463","0.8889008164405823","0.8889008164405823","0.8889008164405823","0.8056684136390686","0.8056684136390686","0.8056684136390686"
"171488","1.0051202774047852","1.0051202774047852","1.0051202774047852","1.0250835418701172","1.0250835418701172","1.0250835418701172","0.6238799095153809","0.6238799095153809","0.6238799095153809","0.6226671934127808","0.6226671934127808","0.6226671934127808","0.7706015706062317","0.7706015706062317","0.7706015706062317"
"171588","1.0258831977844238","1.0258831977844238","1.0258831977844238","0.8829902410507202","0.8829902410507202","0.8829902410507202","0.7547056078910828","0.7547056078910828","0.7547056078910828","0.8170011639595032","0.8170011639595032","0.8170011639595032","0.7566695213317871","0.7566695213317871","0.7566695213317871"
"171688","0.8725787401199341","0.8725787401199341","0.8725787401199341","0.8127228021621704","0.8127228021621704","0.8127228021621704","0.7407121658325195","0.7407121658325195","0.7407121658325195","0.8978053331375122","0.8978053331375122","0.8978053331375122","0.8978575468063354","0.8978575468063354","0.8978575468063354"
"171788","0.7902318239212036","0.7902318239212036","0.7902318239212036","0.9081307053565979","0.9081307053565979","0.9081307053565979","1.0436919927597046","1.0436919927597046","1.0436919927597046","0.8492199182510376","0.8492199182510376","0.8492199182510376","0.9782415628433228","0.9782415628433228","0.9782415628433228"
"171888","1.1011323928833008","1.1011323928833008","1.1011323928833008","0.9026671648025513","0.9026671648025513","0.9026671648025513","0.9046235084533691","0.9046235084533691","0.9046235084533691","0.8703318238258362","0.8703318238258362","0.8703318238258362","0.7761815786361694","0.7761815786361694","0.7761815786361694"
"171988","1.0363140106201172","1.0363140106201172","1.0363140106201172","0.9000820517539978","0.9000820517539978","0.9000820517539978","0.9646787643432617","0.9646787643432617","0.9646787643432617","0.8330324292182922","0.8330324292182922","0.8330324292182922","0.8107290267944336","0.8107290267944336","0.8107290267944336"
"172088","1.0020356178283691","1.0020356178283691","1.0020356178283691","1.003610610961914","1.003610610961914","1.003610610961914","1.073408842086792","1.073408842086792","1.073408842086792","0.9399439096450806","0.9399439096450806","0.9399439096450806","0.9932785630226135","0.9932785630226135","0.9932785630226135"
"172188","1.090559482574463","1.090559482574463","1.090559482574463","0.9186819195747375","0.9186819195747375","0.9186819195747375","0.8721256256103516","0.8721256256103516","0.8721256256103516","0.8732661008834839","0.8732661008834839","0.8732661008834839","0.8334994316101074","0.8334994316101074","0.8334994316101074"
"172288","1.0509402751922607","1.0509402751922607","1.0509402751922607","1.0587224960327148","1.0587224960327148","1.0587224960327148","0.9512287974357605","0.9512287974357605","0.9512287974357605","0.8596620559692383","0.8596620559692383","0.8596620559692383","1.0500376224517822","1.0500376224517822","1.0500376224517822"
"172388","0.9050663709640503","0.9050663709640503","0.9050663709640503","0.8257477283477783","0.8257477283477783","0.8257477283477783","0.9444856643676758","0.9444856643676758","0.9444856643676758","0.8917120099067688","0.8917120099067688","0.8917120099067688","0.9580036401748657","0.9580036401748657","0.9580036401748657"
"172488","0.8646397590637207","0.8646397590637207","0.8646397590637207","1.1030172109603882","1.1030172109603882","1.1030172109603882","0.8776830434799194","0.8776830434799194","0.8776830434799194","0.7572826147079468","0.7572826147079468","0.7572826147079468","0.8999265432357788","0.8999265432357788","0.8999265432357788"
"172588","1.0694334506988525","1.0694334506988525","1.0694334506988525","0.9850302338600159","0.9850302338600159","0.9850302338600159","0.8944491147994995","0.8944491147994995","0.8944491147994995","0.8648713827133179","0.8648713827133179","0.8648713827133179","0.923635721206665","0.923635721206665","0.923635721206665"
"172614","1.1909890174865723","1.1909890174865723","1.1909890174865723","1.0096945762634277","1.0096945762634277","1.0096945762634277","0.8486956357955933","0.8486956357955933","0.8486956357955933","0.9069137573242188","0.9069137573242188","0.9069137573242188","0.8952160477638245","0.8952160477638245","0.8952160477638245"
"172714","0.9707183837890625","0.9707183837890625","0.9707183837890625","0.8683574199676514","0.8683574199676514","0.8683574199676514","0.9615064859390259","0.9615064859390259","0.9615064859390259","0.9638268947601318","0.9638268947601318","0.9638268947601318","0.7169644236564636","0.7169644236564636","0.7169644236564636"
"172814","1.1243720054626465","1.1243720054626465","1.1243720054626465","0.8323338627815247","0.8323338627815247","0.8323338627815247","0.9168843030929565","0.9168843030929565","0.9168843030929565","0.9048389196395874","0.9048389196395874","0.9048389196395874","0.7005811929702759","0.7005811929702759","0.7005811929702759"
"172914","0.9143962264060974","0.9143962264060974","0.9143962264060974","0.9579230546951294","0.9579230546951294","0.9579230546951294","1.0120569467544556","1.0120569467544556","1.0120569467544556","0.8205002546310425","0.8205002546310425","0.8205002546310425","0.7945537567138672","0.7945537567138672","0.7945537567138672"
"173014","0.8677027225494385","0.8677027225494385","0.8677027225494385","0.8868438005447388","0.8868438005447388","0.8868438005447388","0.7434521317481995","0.7434521317481995","0.7434521317481995","0.8357074856758118","0.8357074856758118","0.8357074856758118","1.0050878524780273","1.0050878524780273","1.0050878524780273"
"173114","0.8745200634002686","0.8745200634002686","0.8745200634002686","0.9575172662734985","0.9575172662734985","0.9575172662734985","0.9162918329238892","0.9162918329238892","0.9162918329238892","0.8834009766578674","0.8834009766578674","0.8834009766578674","0.9810041189193726","0.9810041189193726","0.9810041189193726"
"173214","0.7982251644134521","0.7982251644134521","0.7982251644134521","0.8675309419631958","0.8675309419631958","0.8675309419631958","1.0029445886611938","1.0029445886611938","1.0029445886611938","0.8948208093643188","0.8948208093643188","0.8948208093643188","0.8669295310974121","0.8669295310974121","0.8669295310974121"
"173314","1.0337858200073242","1.0337858200073242","1.0337858200073242","0.9533497095108032","0.9533497095108032","0.9533497095108032","0.8853740096092224","0.8853740096092224","0.8853740096092224","0.9504563808441162","0.9504563808441162","0.9504563808441162","0.8304537534713745","0.8304537534713745","0.8304537534713745"
"173414","0.9250047206878662","0.9250047206878662","0.9250047206878662","0.9482054114341736","0.9482054114341736","0.9482054114341736","0.9627280235290527","0.9627280235290527","0.9627280235290527","0.9741404056549072","0.9741404056549072","0.9741404056549072","1.148299217224121","1.148299217224121","1.148299217224121"
"173514","0.9366605877876282","0.9366605877876282","0.9366605877876282","0.8529502153396606","0.8529502153396606","0.8529502153396606","0.8877109289169312","0.8877109289169312","0.8877109289169312","0.7475151419639587","0.7475151419639587","0.7475151419639587","0.9671516418457031","0.9671516418457031","0.9671516418457031"
"173614","1.0592018365859985","1.0592018365859985","1.0592018365859985","0.9433102607727051","0.9433102607727051","0.9433102607727051","1.1992924213409424","1.1992924213409424","1.1992924213409424","0.8826587200164795","0.8826587200164795","0.8826587200164795","0.8229930400848389","0.8229930400848389","0.8229930400848389"
"173714","0.8926806449890137","0.8926806449890137","0.8926806449890137","1.224034070968628","1.224034070968628","1.224034070968628","0.9678366184234619","0.9678366184234619","0.9678366184234619","0.894947350025177","0.894947350025177","0.894947350025177","0.7757750153541565","0.7757750153541565","0.7757750153541565"
"173814","1.0279934406280518","1.0279934406280518","1.0279934406280518","1.0177702903747559","1.0177702903747559","1.0177702903747559","0.9514628648757935","0.9514628648757935","0.9514628648757935","0.7455326318740845","0.7455326318740845","0.7455326318740845","0.8539001941680908","0.8539001941680908","0.8539001941680908"
"173914","0.8678861856460571","0.8678861856460571","0.8678861856460571","1.002892255783081","1.002892255783081","1.002892255783081","0.8106634616851807","0.8106634616851807","0.8106634616851807","0.6303402185440063","0.6303402185440063","0.6303402185440063","0.7692985534667969","0.7692985534667969","0.7692985534667969"
"174014","1.103945016860962","1.103945016860962","1.103945016860962","0.7868310213088989","0.7868310213088989","0.7868310213088989","0.6737744808197021","0.6737744808197021","0.6737744808197021","0.6848073601722717","0.6848073601722717","0.6848073601722717","0.8615389466285706","0.8615389466285706","0.8615389466285706"
"174114","0.8128641843795776","0.8128641843795776","0.8128641843795776","1.1267366409301758","1.1267366409301758","1.1267366409301758","0.9339261054992676","0.9339261054992676","0.9339261054992676","0.9559963941574097","0.9559963941574097","0.9559963941574097","0.9133764505386353","0.9133764505386353","0.9133764505386353"
"174214","1.1343746185302734","1.1343746185302734","1.1343746185302734","1.0683698654174805","1.0683698654174805","1.0683698654174805","0.9113767147064209","0.9113767147064209","0.9113767147064209","0.7114495038986206","0.7114495038986206","0.7114495038986206","0.9228826761245728","0.9228826761245728","0.9228826761245728"
"174314","0.8902348279953003","0.8902348279953003","0.8902348279953003","0.9520866870880127","0.9520866870880127","0.9520866870880127","0.9289164543151855","0.9289164543151855","0.9289164543151855","0.9158247709274292","0.9158247709274292","0.9158247709274292","0.7899141311645508","0.7899141311645508","0.7899141311645508"
"174414","0.7576068639755249","0.7576068639755249","0.7576068639755249","0.9582006335258484","0.9582006335258484","0.9582006335258484","0.7392542958259583","0.7392542958259583","0.7392542958259583","1.0420746803283691","1.0420746803283691","1.0420746803283691","1.0327014923095703","1.0327014923095703","1.0327014923095703"
"174514","0.9382744431495667","0.9382744431495667","0.9382744431495667","0.9355229735374451","0.9355229735374451","0.9355229735374451","0.7945629954338074","0.7945629954338074","0.7945629954338074","0.8936212062835693","0.8936212062835693","0.8936212062835693","1.0107166767120361","1.0107166767120361","1.0107166767120361"
"174614","0.9603213667869568","0.9603213667869568","0.9603213667869568","0.9517000913619995","0.9517000913619995","0.9517000913619995","0.8819544315338135","0.8819544315338135","0.8819544315338135","0.8377046585083008","0.8377046585083008","0.8377046585083008","0.8888216018676758","0.8888216018676758","0.8888216018676758"
"174714","0.98123699426651","0.98123699426651","0.98123699426651","0.9622173309326172","0.9622173309326172","0.9622173309326172","0.9085343480110168","0.9085343480110168","0.9085343480110168","0.7312887907028198","0.7312887907028198","0.7312887907028198","0.8045423626899719","0.8045423626899719","0.8045423626899719"
"174814","0.8368308544158936","0.8368308544158936","0.8368308544158936","0.987929105758667","0.987929105758667","0.987929105758667","0.978905439376831","0.978905439376831","0.978905439376831","1.108246922492981","1.108246922492981","1.108246922492981","0.9729584455490112","0.9729584455490112","0.9729584455490112"
"174914","1.0876802206039429","1.0876802206039429","1.0876802206039429","0.9781299829483032","0.9781299829483032","0.9781299829483032","0.7759664058685303","0.7759664058685303","0.7759664058685303","1.005179524421692","1.005179524421692","1.005179524421692","0.997715950012207","0.997715950012207","0.997715950012207"
"175014","0.7980943918228149","0.7980943918228149","0.7980943918228149","0.8298557996749878","0.8298557996749878","0.8298557996749878","1.210817813873291","1.210817813873291","1.210817813873291","0.8081663250923157","0.8081663250923157","0.8081663250923157","0.8481056690216064","0.8481056690216064","0.8481056690216064"
"175114","0.8635172843933105","0.8635172843933105","0.8635172843933105","0.8490077257156372","0.8490077257156372","0.8490077257156372","0.9644471406936646","0.9644471406936646","0.9644471406936646","0.9391892552375793","0.9391892552375793","0.9391892552375793","0.9914735555648804","0.9914735555648804","0.9914735555648804"
"175214","0.8412410616874695","0.8412410616874695","0.8412410616874695","0.8417631387710571","0.8417631387710571","0.8417631387710571","1.1360881328582764","1.1360881328582764","1.1360881328582764","0.820717990398407","0.820717990398407","0.820717990398407","0.8835720419883728","0.8835720419883728","0.8835720419883728"
"175314","0.9137445092201233","0.9137445092201233","0.9137445092201233","0.9579188823699951","0.9579188823699951","0.9579188823699951","1.0562325716018677","1.0562325716018677","1.0562325716018677","1.020037293434143","1.020037293434143","1.020037293434143","0.831780731678009","0.831780731678009","0.831780731678009"
"175414","0.8650646209716797","0.8650646209716797","0.8650646209716797","1.0710170269012451","1.0710170269012451","1.0710170269012451","0.9045087099075317","0.9045087099075317","0.9045087099075317","0.8219001889228821","0.8219001889228821","0.8219001889228821","1.1787861585617065","1.1787861585617065","1.1787861585617065"
"175514","1.0727119445800781","1.0727119445800781","1.0727119445800781","0.9538967609405518","0.9538967609405518","0.9538967609405518","0.8428447246551514","0.8428447246551514","0.8428447246551514","0.9625216722488403","0.9625216722488403","0.9625216722488403","0.9230039715766907","0.9230039715766907","0.9230039715766907"
"175614","0.9737148284912109","0.9737148284912109","0.9737148284912109","1.0087013244628906","1.0087013244628906","1.0087013244628906","0.8715274333953857","0.8715274333953857","0.8715274333953857","0.8590024709701538","0.8590024709701538","0.8590024709701538","0.9558287262916565","0.9558287262916565","0.9558287262916565"
"175714","1.1073322296142578","1.1073322296142578","1.1073322296142578","0.8854091167449951","0.8854091167449951","0.8854091167449951","0.8893637657165527","0.8893637657165527","0.8893637657165527","0.8461209535598755","0.8461209535598755","0.8461209535598755","0.737063467502594","0.737063467502594","0.737063467502594"
"175814","0.944633960723877","0.944633960723877","0.944633960723877","0.953950822353363","0.953950822353363","0.953950822353363","0.8908600807189941","0.8908600807189941","0.8908600807189941","0.8922463655471802","0.8922463655471802","0.8922463655471802","0.9478105306625366","0.9478105306625366","0.9478105306625366"
"175914","1.1011438369750977","1.1011438369750977","1.1011438369750977","1.0780445337295532","1.0780445337295532","1.0780445337295532","0.9563093185424805","0.9563093185424805","0.9563093185424805","0.8543112277984619","0.8543112277984619","0.8543112277984619","0.7998576164245605","0.7998576164245605","0.7998576164245605"
"176014","1.046079158782959","1.046079158782959","1.046079158782959","0.9329485893249512","0.9329485893249512","0.9329485893249512","0.8786003589630127","0.8786003589630127","0.8786003589630127","0.7270699739456177","0.7270699739456177","0.7270699739456177","0.7564858198165894","0.7564858198165894","0.7564858198165894"
"176114","0.9073092937469482","0.9073092937469482","0.9073092937469482","1.0034821033477783","1.0034821033477783","1.0034821033477783","0.7773517370223999","0.7773517370223999","0.7773517370223999","0.8797087669372559","0.8797087669372559","0.8797087669372559","0.9178875684738159","0.9178875684738159","0.9178875684738159"
"176214","0.9477927684783936","0.9477927684783936","0.9477927684783936","0.9593287706375122","0.9593287706375122","0.9593287706375122","0.9174004197120667","0.9174004197120667","0.9174004197120667","0.8649392127990723","0.8649392127990723","0.8649392127990723","0.7860921025276184","0.7860921025276184","0.7860921025276184"
"176314","0.8984742164611816","0.8984742164611816","0.8984742164611816","0.9643800258636475","0.9643800258636475","0.9643800258636475","1.1777076721191406","1.1777076721191406","1.1777076721191406","0.8612370491027832","0.8612370491027832","0.8612370491027832","1.0090603828430176","1.0090603828430176","1.0090603828430176"
"176414","0.9062585234642029","0.9062585234642029","0.9062585234642029","0.8848826885223389","0.8848826885223389","0.8848826885223389","0.7325620055198669","0.7325620055198669","0.7325620055198669","0.8987264037132263","0.8987264037132263","0.8987264037132263","0.7916263341903687","0.7916263341903687","0.7916263341903687"
"176514","0.9288555383682251","0.9288555383682251","0.9288555383682251","1.0132255554199219","1.0132255554199219","1.0132255554199219","1.1394118070602417","1.1394118070602417","1.1394118070602417","0.8030380010604858","0.8030380010604858","0.8030380010604858","0.6326826810836792","0.6326826810836792","0.6326826810836792"
"176614","1.0129871368408203","1.0129871368408203","1.0129871368408203","1.0997860431671143","1.0997860431671143","1.0997860431671143","0.9325233697891235","0.9325233697891235","0.9325233697891235","0.8315173387527466","0.8315173387527466","0.8315173387527466","0.8451589941978455","0.8451589941978455","0.8451589941978455"
"176714","1.1735790967941284","1.1735790967941284","1.1735790967941284","1.115059494972229","1.115059494972229","1.115059494972229","1.2329165935516357","1.2329165935516357","1.2329165935516357","0.6964120864868164","0.6964120864868164","0.6964120864868164","0.7740669846534729","0.7740669846534729","0.7740669846534729"
"176814","0.9479674100875854","0.9479674100875854","0.9479674100875854","0.9639752507209778","0.9639752507209778","0.9639752507209778","0.7228171825408936","0.7228171825408936","0.7228171825408936","0.9507753849029541","0.9507753849029541","0.9507753849029541","0.9600117206573486","0.9600117206573486","0.9600117206573486"
