"Step","swa_coco_baseline - loss","swa_coco_baseline - loss__MIN","swa_coco_baseline - loss__MAX"
"66690","1.0680336952209473","1.0680336952209473","1.0680336952209473"
"66790","1.110079050064087","1.110079050064087","1.110079050064087"
"66890","1.2877471446990967","1.2877471446990967","1.2877471446990967"
"66990","1.1378356218338013","1.1378356218338013","1.1378356218338013"
"67090","1.0538253784179688","1.0538253784179688","1.0538253784179688"
"67190","1.0289525985717773","1.0289525985717773","1.0289525985717773"
"67290","1.1787283420562744","1.1787283420562744","1.1787283420562744"
"67390","1.1546703577041626","1.1546703577041626","1.1546703577041626"
"67490","1.239107608795166","1.239107608795166","1.239107608795166"
"67590","1.1432435512542725","1.1432435512542725","1.1432435512542725"
"67690","1.0174404382705688","1.0174404382705688","1.0174404382705688"
"67790","1.1813992261886597","1.1813992261886597","1.1813992261886597"
"67890","1.0910942554473877","1.0910942554473877","1.0910942554473877"
"67990","1.179648756980896","1.179648756980896","1.179648756980896"
"68090","1.1397655010223389","1.1397655010223389","1.1397655010223389"
"68190","0.9803464412689209","0.9803464412689209","0.9803464412689209"
"68290","0.9744101166725159","0.9744101166725159","0.9744101166725159"
"68390","1.2936649322509766","1.2936649322509766","1.2936649322509766"
"68490","0.8838515281677246","0.8838515281677246","0.8838515281677246"
"68590","1.3315389156341553","1.3315389156341553","1.3315389156341553"
"68690","1.2269924879074097","1.2269924879074097","1.2269924879074097"
"68790","1.0248632431030273","1.0248632431030273","1.0248632431030273"
"68890","1.0141912698745728","1.0141912698745728","1.0141912698745728"
"68990","1.0725585222244263","1.0725585222244263","1.0725585222244263"
"69090","1.1363859176635742","1.1363859176635742","1.1363859176635742"
"69190","1.1554914712905884","1.1554914712905884","1.1554914712905884"
"69290","1.0938899517059326","1.0938899517059326","1.0938899517059326"
"69390","1.1856218576431274","1.1856218576431274","1.1856218576431274"
"69490","0.7567124366760254","0.7567124366760254","0.7567124366760254"
"69590","1.1182096004486084","1.1182096004486084","1.1182096004486084"
"69690","1.07896089553833","1.07896089553833","1.07896089553833"
"69790","1.1346971988677979","1.1346971988677979","1.1346971988677979"
"69890","1.25018310546875","1.25018310546875","1.25018310546875"
"69990","0.9400793313980103","0.9400793313980103","0.9400793313980103"
"70090","1.1119542121887207","1.1119542121887207","1.1119542121887207"
"70190","1.066894292831421","1.066894292831421","1.066894292831421"
"70290","1.020051121711731","1.020051121711731","1.020051121711731"
"70390","1.1597964763641357","1.1597964763641357","1.1597964763641357"
"70490","0.905690610408783","0.905690610408783","0.905690610408783"
"70590","1.38975191116333","1.38975191116333","1.38975191116333"
"70690","1.270880937576294","1.270880937576294","1.270880937576294"
"70790","1.0729717016220093","1.0729717016220093","1.0729717016220093"
"70816","1.01792311668396","1.01792311668396","1.01792311668396"
"70916","1.2034096717834473","1.2034096717834473","1.2034096717834473"
"71016","1.0963101387023926","1.0963101387023926","1.0963101387023926"
"71116","0.9102137088775635","0.9102137088775635","0.9102137088775635"
"71216","1.0521663427352905","1.0521663427352905","1.0521663427352905"
"71316","1.0915536880493164","1.0915536880493164","1.0915536880493164"
"71416","1.1048271656036377","1.1048271656036377","1.1048271656036377"
"71516","1.1613011360168457","1.1613011360168457","1.1613011360168457"
"71616","1.0669418573379517","1.0669418573379517","1.0669418573379517"
"71716","1.1790579557418823","1.1790579557418823","1.1790579557418823"
"71816","1.246735692024231","1.246735692024231","1.246735692024231"
"71916","1.0263290405273438","1.0263290405273438","1.0263290405273438"
"72016","1.0404036045074463","1.0404036045074463","1.0404036045074463"
"72116","1.0713906288146973","1.0713906288146973","1.0713906288146973"
"72216","0.9934786558151245","0.9934786558151245","0.9934786558151245"
"72316","1.096407175064087","1.096407175064087","1.096407175064087"
"72416","1.1028945446014404","1.1028945446014404","1.1028945446014404"
"72516","1.019416332244873","1.019416332244873","1.019416332244873"
"72616","1.01664400100708","1.01664400100708","1.01664400100708"
"72716","0.9318588972091675","0.9318588972091675","0.9318588972091675"
"72816","1.1648790836334229","1.1648790836334229","1.1648790836334229"
"72916","1.2601776123046875","1.2601776123046875","1.2601776123046875"
"73016","1.066315770149231","1.066315770149231","1.066315770149231"
"73116","1.106675386428833","1.106675386428833","1.106675386428833"
"73216","1.364540934562683","1.364540934562683","1.364540934562683"
"73316","1.1074845790863037","1.1074845790863037","1.1074845790863037"
"73416","1.1531014442443848","1.1531014442443848","1.1531014442443848"
"73516","0.933723509311676","0.933723509311676","0.933723509311676"
"73616","1.149580955505371","1.149580955505371","1.149580955505371"
"73716","1.2170437574386597","1.2170437574386597","1.2170437574386597"
"73816","1.113862156867981","1.113862156867981","1.113862156867981"
"73916","1.0329840183258057","1.0329840183258057","1.0329840183258057"
"74016","1.2586143016815186","1.2586143016815186","1.2586143016815186"
"74116","1.0366722345352173","1.0366722345352173","1.0366722345352173"
"74216","1.252256989479065","1.252256989479065","1.252256989479065"
"74316","0.9742492437362671","0.9742492437362671","0.9742492437362671"
"74416","0.9840155839920044","0.9840155839920044","0.9840155839920044"
"74516","1.2107067108154297","1.2107067108154297","1.2107067108154297"
"74616","1.0886902809143066","1.0886902809143066","1.0886902809143066"
"74716","0.980250358581543","0.980250358581543","0.980250358581543"
"74816","1.2321114540100098","1.2321114540100098","1.2321114540100098"
"74916","0.9667016267776489","0.9667016267776489","0.9667016267776489"
"75016","1.239363193511963","1.239363193511963","1.239363193511963"
"75116","1.248603343963623","1.248603343963623","1.248603343963623"
"75216","1.0518436431884766","1.0518436431884766","1.0518436431884766"
"75242","1.1214616298675537","1.1214616298675537","1.1214616298675537"
"75342","1.0771253108978271","1.0771253108978271","1.0771253108978271"
"75442","1.277881145477295","1.277881145477295","1.277881145477295"
"75542","1.1473093032836914","1.1473093032836914","1.1473093032836914"
"75642","1.0119819641113281","1.0119819641113281","1.0119819641113281"
"75742","1.1926493644714355","1.1926493644714355","1.1926493644714355"
"75842","0.949993371963501","0.949993371963501","0.949993371963501"
"75942","1.2123196125030518","1.2123196125030518","1.2123196125030518"
"76042","1.0058934688568115","1.0058934688568115","1.0058934688568115"
"76142","1.0734193325042725","1.0734193325042725","1.0734193325042725"
"76242","0.9607532024383545","0.9607532024383545","0.9607532024383545"
"76342","0.8789376020431519","0.8789376020431519","0.8789376020431519"
"76442","1.1988463401794434","1.1988463401794434","1.1988463401794434"
"76542","0.9531196355819702","0.9531196355819702","0.9531196355819702"
"76642","1.0909723043441772","1.0909723043441772","1.0909723043441772"
"76742","1.1426388025283813","1.1426388025283813","1.1426388025283813"
"76842","1.0286668539047241","1.0286668539047241","1.0286668539047241"
"76942","0.932693362236023","0.932693362236023","0.932693362236023"
"77042","1.32224440574646","1.32224440574646","1.32224440574646"
"77142","1.118221402168274","1.118221402168274","1.118221402168274"
"77242","1.1286680698394775","1.1286680698394775","1.1286680698394775"
"77342","1.1202096939086914","1.1202096939086914","1.1202096939086914"
"77442","1.0686973333358765","1.0686973333358765","1.0686973333358765"
"77542","1.0938568115234375","1.0938568115234375","1.0938568115234375"
"77642","1.1949894428253174","1.1949894428253174","1.1949894428253174"
"77742","1.165164589881897","1.165164589881897","1.165164589881897"
"77842","1.0248744487762451","1.0248744487762451","1.0248744487762451"
"77942","0.9127069711685181","0.9127069711685181","0.9127069711685181"
"78042","1.0856521129608154","1.0856521129608154","1.0856521129608154"
"78142","1.060035228729248","1.060035228729248","1.060035228729248"
"78242","1.0845818519592285","1.0845818519592285","1.0845818519592285"
"78342","1.0216045379638672","1.0216045379638672","1.0216045379638672"
"78442","1.1033034324645996","1.1033034324645996","1.1033034324645996"
"78542","1.3543893098831177","1.3543893098831177","1.3543893098831177"
"78642","1.1753202676773071","1.1753202676773071","1.1753202676773071"
"78742","1.096937894821167","1.096937894821167","1.096937894821167"
"78842","1.1261887550354004","1.1261887550354004","1.1261887550354004"
"78942","1.0488780736923218","1.0488780736923218","1.0488780736923218"
"79042","1.151278018951416","1.151278018951416","1.151278018951416"
"79142","1.1857751607894897","1.1857751607894897","1.1857751607894897"
"79242","0.9336357116699219","0.9336357116699219","0.9336357116699219"
"79342","1.2528417110443115","1.2528417110443115","1.2528417110443115"
"79442","1.2007640600204468","1.2007640600204468","1.2007640600204468"
"79542","0.9129651784896851","0.9129651784896851","0.9129651784896851"
"79642","1.2427144050598145","1.2427144050598145","1.2427144050598145"
"79668","1.0281996726989746","1.0281996726989746","1.0281996726989746"
"79768","1.210258960723877","1.210258960723877","1.210258960723877"
"79868","1.0509053468704224","1.0509053468704224","1.0509053468704224"
"79968","0.9083468914031982","0.9083468914031982","0.9083468914031982"
"80068","1.0096068382263184","1.0096068382263184","1.0096068382263184"
"80168","1.182316780090332","1.182316780090332","1.182316780090332"
"80268","1.0584245920181274","1.0584245920181274","1.0584245920181274"
"80368","1.0583232641220093","1.0583232641220093","1.0583232641220093"
"80468","0.8603160381317139","0.8603160381317139","0.8603160381317139"
"80568","1.4623913764953613","1.4623913764953613","1.4623913764953613"
"80668","1.0423650741577148","1.0423650741577148","1.0423650741577148"
"80768","1.2067677974700928","1.2067677974700928","1.2067677974700928"
"80868","1.0948596000671387","1.0948596000671387","1.0948596000671387"
"80968","0.9277270436286926","0.9277270436286926","0.9277270436286926"
"81068","1.0603175163269043","1.0603175163269043","1.0603175163269043"
"81168","1.0928194522857666","1.0928194522857666","1.0928194522857666"
"81268","0.9565639495849609","0.9565639495849609","0.9565639495849609"
"81368","1.0538666248321533","1.0538666248321533","1.0538666248321533"
"81468","1.2793697118759155","1.2793697118759155","1.2793697118759155"
"81568","0.8930435180664062","0.8930435180664062","0.8930435180664062"
"81668","1.1850134134292603","1.1850134134292603","1.1850134134292603"
"81768","1.086220622062683","1.086220622062683","1.086220622062683"
"81868","1.1641948223114014","1.1641948223114014","1.1641948223114014"
"81968","0.9245609045028687","0.9245609045028687","0.9245609045028687"
"82068","1.2168269157409668","1.2168269157409668","1.2168269157409668"
"82168","0.9313203692436218","0.9313203692436218","0.9313203692436218"
"82268","0.9061196446418762","0.9061196446418762","0.9061196446418762"
"82368","1.180982232093811","1.180982232093811","1.180982232093811"
"82468","1.1953011751174927","1.1953011751174927","1.1953011751174927"
"82568","0.9538787603378296","0.9538787603378296","0.9538787603378296"
"82668","1.1493384838104248","1.1493384838104248","1.1493384838104248"
"82768","0.9514785408973694","0.9514785408973694","0.9514785408973694"
"82868","1.2130091190338135","1.2130091190338135","1.2130091190338135"
"82968","0.9033678770065308","0.9033678770065308","0.9033678770065308"
"83068","1.100917100906372","1.100917100906372","1.100917100906372"
"83168","1.0915662050247192","1.0915662050247192","1.0915662050247192"
"83268","1.0775487422943115","1.0775487422943115","1.0775487422943115"
"83368","0.8996671438217163","0.8996671438217163","0.8996671438217163"
"83468","1.2012859582901","1.2012859582901","1.2012859582901"
"83568","1.3496111631393433","1.3496111631393433","1.3496111631393433"
"83668","1.1618337631225586","1.1618337631225586","1.1618337631225586"
"83768","1.1573741436004639","1.1573741436004639","1.1573741436004639"
"83868","0.9958162903785706","0.9958162903785706","0.9958162903785706"
"83968","0.8082457780838013","0.8082457780838013","0.8082457780838013"
"84068","0.9245853424072266","0.9245853424072266","0.9245853424072266"
"84094","1.1408779621124268","1.1408779621124268","1.1408779621124268"
"84194","1.3284366130828857","1.3284366130828857","1.3284366130828857"
"84294","1.2271487712860107","1.2271487712860107","1.2271487712860107"
"84394","0.8298462629318237","0.8298462629318237","0.8298462629318237"
"84494","0.8856624960899353","0.8856624960899353","0.8856624960899353"
"84594","1.032976746559143","1.032976746559143","1.032976746559143"
"84694","1.0110666751861572","1.0110666751861572","1.0110666751861572"
"84794","1.2346758842468262","1.2346758842468262","1.2346758842468262"
"84894","1.0580074787139893","1.0580074787139893","1.0580074787139893"
"84994","0.9684839248657227","0.9684839248657227","0.9684839248657227"
"85094","1.0255138874053955","1.0255138874053955","1.0255138874053955"
"85194","1.0748558044433594","1.0748558044433594","1.0748558044433594"
"85294","1.244852066040039","1.244852066040039","1.244852066040039"
"85394","0.9269345998764038","0.9269345998764038","0.9269345998764038"
"85494","0.9959254264831543","0.9959254264831543","0.9959254264831543"
"85594","0.9226387739181519","0.9226387739181519","0.9226387739181519"
"85694","1.2629406452178955","1.2629406452178955","1.2629406452178955"
"85794","1.266388177871704","1.266388177871704","1.266388177871704"
"85894","1.2337967157363892","1.2337967157363892","1.2337967157363892"
"85994","0.8891502618789673","0.8891502618789673","0.8891502618789673"
"86094","0.8265454769134521","0.8265454769134521","0.8265454769134521"
"86194","1.1013846397399902","1.1013846397399902","1.1013846397399902"
"86294","0.9086710214614868","0.9086710214614868","0.9086710214614868"
"86394","0.9469180107116699","0.9469180107116699","0.9469180107116699"
"86494","1.0265779495239258","1.0265779495239258","1.0265779495239258"
"86594","0.9122674465179443","0.9122674465179443","0.9122674465179443"
"86694","1.1940076351165771","1.1940076351165771","1.1940076351165771"
"86794","0.9683064222335815","0.9683064222335815","0.9683064222335815"
"86894","0.9891811609268188","0.9891811609268188","0.9891811609268188"
"86994","1.0271356105804443","1.0271356105804443","1.0271356105804443"
"87094","0.982058048248291","0.982058048248291","0.982058048248291"
"87194","1.015872597694397","1.015872597694397","1.015872597694397"
"87294","1.0419617891311646","1.0419617891311646","1.0419617891311646"
"87394","0.9450346827507019","0.9450346827507019","0.9450346827507019"
"87494","0.9660243988037109","0.9660243988037109","0.9660243988037109"
"87594","1.2461787462234497","1.2461787462234497","1.2461787462234497"
"87694","1.0627776384353638","1.0627776384353638","1.0627776384353638"
"87794","0.8993144035339355","0.8993144035339355","0.8993144035339355"
"87894","1.148709774017334","1.148709774017334","1.148709774017334"
"87994","0.8894774913787842","0.8894774913787842","0.8894774913787842"
"88094","1.0634446144104004","1.0634446144104004","1.0634446144104004"
"88194","1.0609445571899414","1.0609445571899414","1.0609445571899414"
"88294","1.227020263671875","1.227020263671875","1.227020263671875"
"88394","1.413892149925232","1.413892149925232","1.413892149925232"
"88494","0.975920557975769","0.975920557975769","0.975920557975769"
"88520","1.1883723735809326","1.1883723735809326","1.1883723735809326"
"88620","0.946456253528595","0.946456253528595","0.946456253528595"
"88720","0.9254970550537109","0.9254970550537109","0.9254970550537109"
"88820","1.2643905878067017","1.2643905878067017","1.2643905878067017"
"88920","1.254906177520752","1.254906177520752","1.254906177520752"
"89020","1.0887149572372437","1.0887149572372437","1.0887149572372437"
"89120","1.0467287302017212","1.0467287302017212","1.0467287302017212"
"89220","1.1813040971755981","1.1813040971755981","1.1813040971755981"
"89320","1.0947468280792236","1.0947468280792236","1.0947468280792236"
"89420","1.1406017541885376","1.1406017541885376","1.1406017541885376"
"89520","1.3178637027740479","1.3178637027740479","1.3178637027740479"
"89620","1.0403811931610107","1.0403811931610107","1.0403811931610107"
"89720","0.9851700067520142","0.9851700067520142","0.9851700067520142"
"89820","1.0512751340866089","1.0512751340866089","1.0512751340866089"
"89920","1.1473171710968018","1.1473171710968018","1.1473171710968018"
"90020","0.9393976926803589","0.9393976926803589","0.9393976926803589"
"90120","1.1238694190979004","1.1238694190979004","1.1238694190979004"
"90220","1.1439732313156128","1.1439732313156128","1.1439732313156128"
"90320","1.0719993114471436","1.0719993114471436","1.0719993114471436"
"90420","0.9941627979278564","0.9941627979278564","0.9941627979278564"
"90520","1.082043170928955","1.082043170928955","1.082043170928955"
"90620","1.0026159286499023","1.0026159286499023","1.0026159286499023"
"90720","1.021634578704834","1.021634578704834","1.021634578704834"
"90820","0.9626907110214233","0.9626907110214233","0.9626907110214233"
"90920","0.9996724128723145","0.9996724128723145","0.9996724128723145"
"91020","1.041391372680664","1.041391372680664","1.041391372680664"
"91120","1.1083109378814697","1.1083109378814697","1.1083109378814697"
"91220","0.979555070400238","0.979555070400238","0.979555070400238"
"91320","1.0487860441207886","1.0487860441207886","1.0487860441207886"
"91420","1.0964878797531128","1.0964878797531128","1.0964878797531128"
"91520","1.041662573814392","1.041662573814392","1.041662573814392"
"91620","1.0255613327026367","1.0255613327026367","1.0255613327026367"
"91720","1.2599976062774658","1.2599976062774658","1.2599976062774658"
"91820","0.9214902520179749","0.9214902520179749","0.9214902520179749"
"91920","1.1763516664505005","1.1763516664505005","1.1763516664505005"
"92020","0.831946849822998","0.831946849822998","0.831946849822998"
"92120","1.242743968963623","1.242743968963623","1.242743968963623"
"92220","1.0771563053131104","1.0771563053131104","1.0771563053131104"
"92320","1.069214105606079","1.069214105606079","1.069214105606079"
"92420","1.010392427444458","1.010392427444458","1.010392427444458"
"92520","1.0951824188232422","1.0951824188232422","1.0951824188232422"
"92620","1.0862922668457031","1.0862922668457031","1.0862922668457031"
"92720","0.9073274731636047","0.9073274731636047","0.9073274731636047"
"92820","1.1511363983154297","1.1511363983154297","1.1511363983154297"
"92920","0.9771898984909058","0.9771898984909058","0.9771898984909058"
"92946","0.8973000049591064","0.8973000049591064","0.8973000049591064"
"93046","1.0630743503570557","1.0630743503570557","1.0630743503570557"
"93146","0.9762904644012451","0.9762904644012451","0.9762904644012451"
"93246","0.9939041137695312","0.9939041137695312","0.9939041137695312"
"93346","1.1541755199432373","1.1541755199432373","1.1541755199432373"
"93446","1.0251597166061401","1.0251597166061401","1.0251597166061401"
"93546","1.0098918676376343","1.0098918676376343","1.0098918676376343"
"93646","1.0033149719238281","1.0033149719238281","1.0033149719238281"
"93746","0.8617630004882812","0.8617630004882812","0.8617630004882812"
"93846","0.795699954032898","0.795699954032898","0.795699954032898"
"93946","0.941948413848877","0.941948413848877","0.941948413848877"
"94046","0.946272075176239","0.946272075176239","0.946272075176239"
"94146","1.2453398704528809","1.2453398704528809","1.2453398704528809"
"94246","1.0053048133850098","1.0053048133850098","1.0053048133850098"
"94346","0.9667065143585205","0.9667065143585205","0.9667065143585205"
"94446","1.0010336637496948","1.0010336637496948","1.0010336637496948"
"94546","0.9403989315032959","0.9403989315032959","0.9403989315032959"
"94646","0.8576482534408569","0.8576482534408569","0.8576482534408569"
"94746","0.9008005857467651","0.9008005857467651","0.9008005857467651"
"94846","1.1803168058395386","1.1803168058395386","1.1803168058395386"
"94946","0.8551470637321472","0.8551470637321472","0.8551470637321472"
"95046","1.273492455482483","1.273492455482483","1.273492455482483"
"95146","1.2708218097686768","1.2708218097686768","1.2708218097686768"
"95246","0.9320888519287109","0.9320888519287109","0.9320888519287109"
"95346","1.0291616916656494","1.0291616916656494","1.0291616916656494"
"95446","1.098480224609375","1.098480224609375","1.098480224609375"
"95546","1.0821313858032227","1.0821313858032227","1.0821313858032227"
"95646","0.9952923059463501","0.9952923059463501","0.9952923059463501"
"95746","1.1181808710098267","1.1181808710098267","1.1181808710098267"
"95846","1.1138575077056885","1.1138575077056885","1.1138575077056885"
"95946","0.8856968879699707","0.8856968879699707","0.8856968879699707"
"96046","1.081095814704895","1.081095814704895","1.081095814704895"
"96146","1.1718266010284424","1.1718266010284424","1.1718266010284424"
"96246","1.1245311498641968","1.1245311498641968","1.1245311498641968"
"96346","1.1318955421447754","1.1318955421447754","1.1318955421447754"
"96446","1.1355738639831543","1.1355738639831543","1.1355738639831543"
"96546","1.1008106470108032","1.1008106470108032","1.1008106470108032"
"96646","1.1823539733886719","1.1823539733886719","1.1823539733886719"
"96746","1.0719223022460938","1.0719223022460938","1.0719223022460938"
"96846","1.2969541549682617","1.2969541549682617","1.2969541549682617"
"96946","1.1024513244628906","1.1024513244628906","1.1024513244628906"
"97046","0.8197638988494873","0.8197638988494873","0.8197638988494873"
"97146","1.1573108434677124","1.1573108434677124","1.1573108434677124"
"97246","1.084606647491455","1.084606647491455","1.084606647491455"
"97346","0.9529073238372803","0.9529073238372803","0.9529073238372803"
"97372","1.0192304849624634","1.0192304849624634","1.0192304849624634"
"97472","0.995023250579834","0.995023250579834","0.995023250579834"
"97572","0.9591390490531921","0.9591390490531921","0.9591390490531921"
"97672","0.8420844078063965","0.8420844078063965","0.8420844078063965"
"97772","1.1926811933517456","1.1926811933517456","1.1926811933517456"
"97872","0.836993932723999","0.836993932723999","0.836993932723999"
"97972","1.0037697553634644","1.0037697553634644","1.0037697553634644"
"98072","0.964152455329895","0.964152455329895","0.964152455329895"
"98172","0.91318678855896","0.91318678855896","0.91318678855896"
"98272","0.9359899759292603","0.9359899759292603","0.9359899759292603"
"98372","1.0217955112457275","1.0217955112457275","1.0217955112457275"
"98472","1.1135532855987549","1.1135532855987549","1.1135532855987549"
"98572","1.0762660503387451","1.0762660503387451","1.0762660503387451"
"98672","0.9280105233192444","0.9280105233192444","0.9280105233192444"
"98772","1.110229253768921","1.110229253768921","1.110229253768921"
"98872","0.9978959560394287","0.9978959560394287","0.9978959560394287"
"98972","0.9303022027015686","0.9303022027015686","0.9303022027015686"
"99072","1.1039903163909912","1.1039903163909912","1.1039903163909912"
"99172","0.9391385316848755","0.9391385316848755","0.9391385316848755"
"99272","1.015963077545166","1.015963077545166","1.015963077545166"
"99372","0.9409574270248413","0.9409574270248413","0.9409574270248413"
"99472","0.9354246854782104","0.9354246854782104","0.9354246854782104"
"99572","0.9786059856414795","0.9786059856414795","0.9786059856414795"
"99672","0.9783217906951904","0.9783217906951904","0.9783217906951904"
"99772","1.013283371925354","1.013283371925354","1.013283371925354"
"99872","1.187424898147583","1.187424898147583","1.187424898147583"
"99972","1.2586350440979004","1.2586350440979004","1.2586350440979004"
"100072","1.0853471755981445","1.0853471755981445","1.0853471755981445"
"100172","0.9790313243865967","0.9790313243865967","0.9790313243865967"
"100272","0.9329730272293091","0.9329730272293091","0.9329730272293091"
"100372","0.8880026936531067","0.8880026936531067","0.8880026936531067"
"100472","0.997969388961792","0.997969388961792","0.997969388961792"
"100572","1.078084111213684","1.078084111213684","1.078084111213684"
"100672","0.7896461486816406","0.7896461486816406","0.7896461486816406"
"100772","1.18813955783844","1.18813955783844","1.18813955783844"
"100872","1.0905938148498535","1.0905938148498535","1.0905938148498535"
"100972","0.9258278012275696","0.9258278012275696","0.9258278012275696"
"101072","0.9481618404388428","0.9481618404388428","0.9481618404388428"
"101172","0.9348387718200684","0.9348387718200684","0.9348387718200684"
"101272","1.1403203010559082","1.1403203010559082","1.1403203010559082"
"101372","0.9741618037223816","0.9741618037223816","0.9741618037223816"
"101472","1.1153113842010498","1.1153113842010498","1.1153113842010498"
"101572","0.9085752367973328","0.9085752367973328","0.9085752367973328"
"101672","1.0485695600509644","1.0485695600509644","1.0485695600509644"
"101772","1.1284576654434204","1.1284576654434204","1.1284576654434204"
"101798","1.0090794563293457","1.0090794563293457","1.0090794563293457"
"101898","1.0039935111999512","1.0039935111999512","1.0039935111999512"
"101998","0.8211821913719177","0.8211821913719177","0.8211821913719177"
"102098","0.9969714879989624","0.9969714879989624","0.9969714879989624"
"102198","1.0139884948730469","1.0139884948730469","1.0139884948730469"
"102298","1.0348880290985107","1.0348880290985107","1.0348880290985107"
"102398","0.908535361289978","0.908535361289978","0.908535361289978"
"102498","0.8883915543556213","0.8883915543556213","0.8883915543556213"
"102598","1.0448753833770752","1.0448753833770752","1.0448753833770752"
"102698","0.9605041742324829","0.9605041742324829","0.9605041742324829"
"102798","0.9694380760192871","0.9694380760192871","0.9694380760192871"
"102898","1.0126454830169678","1.0126454830169678","1.0126454830169678"
"102998","1.0623679161071777","1.0623679161071777","1.0623679161071777"
"103098","1.1578445434570312","1.1578445434570312","1.1578445434570312"
"103198","1.139344334602356","1.139344334602356","1.139344334602356"
"103298","0.928567111492157","0.928567111492157","0.928567111492157"
"103398","0.9926182627677917","0.9926182627677917","0.9926182627677917"
"103498","1.1667096614837646","1.1667096614837646","1.1667096614837646"
"103598","0.9229643940925598","0.9229643940925598","0.9229643940925598"
"103698","0.9743270874023438","0.9743270874023438","0.9743270874023438"
"103798","0.963398814201355","0.963398814201355","0.963398814201355"
"103898","1.1167864799499512","1.1167864799499512","1.1167864799499512"
"103998","0.9607514142990112","0.9607514142990112","0.9607514142990112"
"104098","1.2259693145751953","1.2259693145751953","1.2259693145751953"
"104198","1.054253339767456","1.054253339767456","1.054253339767456"
"104298","1.0873336791992188","1.0873336791992188","1.0873336791992188"
"104398","1.117417335510254","1.117417335510254","1.117417335510254"
"104498","1.0783641338348389","1.0783641338348389","1.0783641338348389"
"104598","1.2042713165283203","1.2042713165283203","1.2042713165283203"
"104698","1.0482783317565918","1.0482783317565918","1.0482783317565918"
"104798","1.037280559539795","1.037280559539795","1.037280559539795"
"104898","1.1614961624145508","1.1614961624145508","1.1614961624145508"
"104998","0.9776721000671387","0.9776721000671387","0.9776721000671387"
"105098","1.0552992820739746","1.0552992820739746","1.0552992820739746"
"105198","1.00831937789917","1.00831937789917","1.00831937789917"
"105298","0.9885179400444031","0.9885179400444031","0.9885179400444031"
"105398","1.179274320602417","1.179274320602417","1.179274320602417"
"105498","1.093191385269165","1.093191385269165","1.093191385269165"
"105598","1.120141625404358","1.120141625404358","1.120141625404358"
"105698","1.1556953191757202","1.1556953191757202","1.1556953191757202"
"105798","0.9565014839172363","0.9565014839172363","0.9565014839172363"
"105898","0.9757814407348633","0.9757814407348633","0.9757814407348633"
"105998","1.068495750427246","1.068495750427246","1.068495750427246"
"106098","1.1393802165985107","1.1393802165985107","1.1393802165985107"
"106198","0.9088480472564697","0.9088480472564697","0.9088480472564697"
"106224","1.0999940633773804","1.0999940633773804","1.0999940633773804"
"106324","1.2236377000808716","1.2236377000808716","1.2236377000808716"
"106424","1.0635182857513428","1.0635182857513428","1.0635182857513428"
"106524","0.9783505201339722","0.9783505201339722","0.9783505201339722"
"106624","1.0477498769760132","1.0477498769760132","1.0477498769760132"
"106724","0.9691181182861328","0.9691181182861328","0.9691181182861328"
"106824","0.9825040102005005","0.9825040102005005","0.9825040102005005"
"106924","1.0668821334838867","1.0668821334838867","1.0668821334838867"
"107024","1.1323044300079346","1.1323044300079346","1.1323044300079346"
"107124","0.8777702450752258","0.8777702450752258","0.8777702450752258"
"107224","1.046423077583313","1.046423077583313","1.046423077583313"
"107324","1.0689520835876465","1.0689520835876465","1.0689520835876465"
"107424","1.0049140453338623","1.0049140453338623","1.0049140453338623"
"107524","1.1852625608444214","1.1852625608444214","1.1852625608444214"
"107624","1.0204042196273804","1.0204042196273804","1.0204042196273804"
"107724","1.0709331035614014","1.0709331035614014","1.0709331035614014"
"107824","0.8714271187782288","0.8714271187782288","0.8714271187782288"
"107924","1.0301650762557983","1.0301650762557983","1.0301650762557983"
"108024","1.0107206106185913","1.0107206106185913","1.0107206106185913"
"108124","1.0576292276382446","1.0576292276382446","1.0576292276382446"
"108224","1.0811173915863037","1.0811173915863037","1.0811173915863037"
"108324","0.9568682909011841","0.9568682909011841","0.9568682909011841"
"108424","0.8400595188140869","0.8400595188140869","0.8400595188140869"
"108524","1.3143115043640137","1.3143115043640137","1.3143115043640137"
"108624","0.9046108722686768","0.9046108722686768","0.9046108722686768"
"108724","1.0961713790893555","1.0961713790893555","1.0961713790893555"
"108824","1.0055278539657593","1.0055278539657593","1.0055278539657593"
"108924","1.027080774307251","1.027080774307251","1.027080774307251"
"109024","1.1656899452209473","1.1656899452209473","1.1656899452209473"
"109124","0.9517140984535217","0.9517140984535217","0.9517140984535217"
"109224","1.1671481132507324","1.1671481132507324","1.1671481132507324"
"109324","1.0832643508911133","1.0832643508911133","1.0832643508911133"
"109424","1.0320889949798584","1.0320889949798584","1.0320889949798584"
"109524","1.00429368019104","1.00429368019104","1.00429368019104"
"109624","0.9581074714660645","0.9581074714660645","0.9581074714660645"
"109724","1.175201654434204","1.175201654434204","1.175201654434204"
"109824","1.165440559387207","1.165440559387207","1.165440559387207"
"109924","0.9192746877670288","0.9192746877670288","0.9192746877670288"
"110024","0.8566633462905884","0.8566633462905884","0.8566633462905884"
"110124","0.9472830891609192","0.9472830891609192","0.9472830891609192"
"110224","0.8794263005256653","0.8794263005256653","0.8794263005256653"
"110324","0.9800238013267517","0.9800238013267517","0.9800238013267517"
