"Step","swa_coco_ltd_constraint_b005 - multiplier","swa_coco_ltd_constraint_b005 - multiplier__MIN","swa_coco_ltd_constraint_b005 - multiplier__MAX","swa_coco_ltd_constraint_b01 - multiplier","swa_coco_ltd_constraint_b01 - multiplier__MIN","swa_coco_ltd_constraint_b01 - multiplier__MAX","swa_coco_ltd_constraint_b03 - multiplier","swa_coco_ltd_constraint_b03 - multiplier__MIN","swa_coco_ltd_constraint_b03 - multiplier__MAX","swa_coco_ltd_constraint - multiplier","swa_coco_ltd_constraint - multiplier__MIN","swa_coco_ltd_constraint - multiplier__MAX"
"154784","100","100","100","62.2408561706543","62.2408561706543","62.2408561706543","0","0","0","0.02038527838885784","0.02038527838885784","0.02038527838885784"
"154884","100","100","100","62.20984649658203","62.20984649658203","62.20984649658203","0","0","0","0.020569032058119774","0.020569032058119774","0.020569032058119774"
"154910","100","100","100","62.20098876953125","62.20098876953125","62.20098876953125","0","0","0","0.020605744794011116","0.020605744794011116","0.020605744794011116"
"155010","100","100","100","62.16708755493164","62.16708755493164","62.16708755493164","0","0","0","0.023166473954916","0.023166473954916","0.023166473954916"
"155110","100","100","100","62.14110565185547","62.14110565185547","62.14110565185547","0","0","0","0.02409878559410572","0.02409878559410572","0.02409878559410572"
"155210","100","100","100","62.11078643798828","62.11078643798828","62.11078643798828","0","0","0","0.0217841025441885","0.0217841025441885","0.0217841025441885"
"155310","100","100","100","62.07839584350586","62.07839584350586","62.07839584350586","0","0","0","0.01941482536494732","0.01941482536494732","0.01941482536494732"
"155410","100","100","100","62.050350189208984","62.050350189208984","62.050350189208984","0","0","0","0.022396299988031387","0.022396299988031387","0.022396299988031387"
"155510","100","100","100","62.021297454833984","62.021297454833984","62.021297454833984","0","0","0","0.021367227658629417","0.021367227658629417","0.021367227658629417"
"155610","100","100","100","61.993919372558594","61.993919372558594","61.993919372558594","0","0","0","0.02014247514307499","0.02014247514307499","0.02014247514307499"
"155710","100","100","100","61.96584701538086","61.96584701538086","61.96584701538086","0","0","0","0.017590060830116272","0.017590060830116272","0.017590060830116272"
"155810","100","100","100","61.93451690673828","61.93451690673828","61.93451690673828","0","0","0","0.013656256720423698","0.013656256720423698","0.013656256720423698"
"155910","100","100","100","61.90412902832031","61.90412902832031","61.90412902832031","0","0","0","0.01556621678173542","0.01556621678173542","0.01556621678173542"
"156010","100","100","100","61.87437057495117","61.87437057495117","61.87437057495117","0","0","0","0.010901961475610733","0.010901961475610733","0.010901961475610733"
"156110","100","100","100","61.84652328491211","61.84652328491211","61.84652328491211","0","0","0","0.008334907703101635","0.008334907703101635","0.008334907703101635"
"156210","100","100","100","61.81658935546875","61.81658935546875","61.81658935546875","0","0","0","0.0066910781897604465","0.0066910781897604465","0.0066910781897604465"
"156310","100","100","100","61.784549713134766","61.784549713134766","61.784549713134766","0","0","0","0.00640134746208787","0.00640134746208787","0.00640134746208787"
"156410","100","100","100","61.75245666503906","61.75245666503906","61.75245666503906","0","0","0","0.004944915417581797","0.004944915417581797","0.004944915417581797"
"156510","100","100","100","61.72090148925781","61.72090148925781","61.72090148925781","0","0","0","0.003102805931121111","0.003102805931121111","0.003102805931121111"
"156610","100","100","100","61.68914031982422","61.68914031982422","61.68914031982422","0","0","0","0.0029312793631106615","0.0029312793631106615","0.0029312793631106615"
"156710","100","100","100","61.65898513793945","61.65898513793945","61.65898513793945","0","0","0","0.0031642422545701265","0.0031642422545701265","0.0031642422545701265"
"156810","100","100","100","61.62812805175781","61.62812805175781","61.62812805175781","0","0","0","0.0018663570517674088","0.0018663570517674088","0.0018663570517674088"
"156910","100","100","100","61.59774398803711","61.59774398803711","61.59774398803711","0","0","0","0.0007595170172862709","0.0007595170172862709","0.0007595170172862709"
"157010","100","100","100","61.57004165649414","61.57004165649414","61.57004165649414","0","0","0","0","0","0"
"157110","100","100","100","61.54025650024414","61.54025650024414","61.54025650024414","0","0","0","0","0","0"
"157210","100","100","100","61.50679016113281","61.50679016113281","61.50679016113281","0","0","0","0","0","0"
"157310","100","100","100","61.47174835205078","61.47174835205078","61.47174835205078","0","0","0","0","0","0"
"157410","100","100","100","61.44151306152344","61.44151306152344","61.44151306152344","0","0","0","0","0","0"
"157510","100","100","100","61.41059494018555","61.41059494018555","61.41059494018555","0","0","0","0","0","0"
"157610","100","100","100","61.38493728637695","61.38493728637695","61.38493728637695","0","0","0","0","0","0"
"157710","100","100","100","61.35266876220703","61.35266876220703","61.35266876220703","0","0","0","0","0","0"
"157810","100","100","100","61.3223876953125","61.3223876953125","61.3223876953125","0","0","0","0","0","0"
"157910","100","100","100","61.2899169921875","61.2899169921875","61.2899169921875","0","0","0","0","0","0"
"158010","100","100","100","61.2658805847168","61.2658805847168","61.2658805847168","0","0","0","0","0","0"
"158110","100","100","100","61.23626708984375","61.23626708984375","61.23626708984375","0","0","0","0","0","0"
"158210","100","100","100","61.20697784423828","61.20697784423828","61.20697784423828","0","0","0","0","0","0"
"158310","100","100","100","61.17812728881836","61.17812728881836","61.17812728881836","0","0","0","0","0","0"
"158410","100","100","100","61.14933776855469","61.14933776855469","61.14933776855469","0","0","0","0","0","0"
"158510","100","100","100","61.11452865600586","61.11452865600586","61.11452865600586","0","0","0","0","0","0"
"158610","100","100","100","61.08271026611328","61.08271026611328","61.08271026611328","0","0","0","0","0","0"
"158710","100","100","100","61.05739974975586","61.05739974975586","61.05739974975586","0","0","0","0","0","0"
"158810","100","100","100","61.027069091796875","61.027069091796875","61.027069091796875","0","0","0","0","0","0"
"158910","100","100","100","60.997467041015625","60.997467041015625","60.997467041015625","0","0","0","0","0","0"
"159010","100","100","100","60.96822738647461","60.96822738647461","60.96822738647461","0","0","0","0","0","0"
"159110","100","100","100","60.938758850097656","60.938758850097656","60.938758850097656","0","0","0","0","0","0"
"159210","100","100","100","60.9025993347168","60.9025993347168","60.9025993347168","0","0","0","0","0","0"
"159310","100","100","100","60.8721809387207","60.8721809387207","60.8721809387207","0","0","0","0","0","0"
"159336","100","100","100","60.865604400634766","60.865604400634766","60.865604400634766","0","0","0","0","0","0"
"159436","100","100","100","60.83470153808594","60.83470153808594","60.83470153808594","0","0","0","0","0","0"
"159536","100","100","100","60.80662536621094","60.80662536621094","60.80662536621094","0","0","0","0","0","0"
"159636","100","100","100","60.772342681884766","60.772342681884766","60.772342681884766","0","0","0","0","0","0"
"159736","100","100","100","60.738346099853516","60.738346099853516","60.738346099853516","0.026949286460876465","0.026949286460876465","0.026949286460876465","0","0","0"
"159836","100","100","100","60.702842712402344","60.702842712402344","60.702842712402344","0.04856004938483238","0.04856004938483238","0.04856004938483238","0","0","0"
"159936","100","100","100","60.67082214355469","60.67082214355469","60.67082214355469","0.06358857452869415","0.06358857452869415","0.06358857452869415","0","0","0"
"160036","100","100","100","60.637088775634766","60.637088775634766","60.637088775634766","0.06861233711242676","0.06861233711242676","0.06861233711242676","0","0","0"
"160136","100","100","100","60.60752868652344","60.60752868652344","60.60752868652344","0.06812294572591782","0.06812294572591782","0.06812294572591782","0","0","0"
"160236","100","100","100","60.58026123046875","60.58026123046875","60.58026123046875","0.062397152185440063","0.062397152185440063","0.062397152185440063","0","0","0"
"160336","100","100","100","60.55111312866211","60.55111312866211","60.55111312866211","0.055936358869075775","0.055936358869075775","0.055936358869075775","0","0","0"
"160436","100","100","100","60.52477264404297","60.52477264404297","60.52477264404297","0.044042255729436874","0.044042255729436874","0.044042255729436874","0","0","0"
"160536","100","100","100","60.49104309082031","60.49104309082031","60.49104309082031","0.03684396669268608","0.03684396669268608","0.03684396669268608","0","0","0"
"160636","100","100","100","60.45563507080078","60.45563507080078","60.45563507080078","0.02661905251443386","0.02661905251443386","0.02661905251443386","0","0","0"
"160736","100","100","100","60.42564392089844","60.42564392089844","60.42564392089844","0.013172854669392109","0.013172854669392109","0.013172854669392109","0","0","0"
"160836","100","100","100","60.39289474487305","60.39289474487305","60.39289474487305","0.0013295779936015606","0.0013295779936015606","0.0013295779936015606","0","0","0"
"160936","100","100","100","60.35911560058594","60.35911560058594","60.35911560058594","0","0","0","0","0","0"
"161036","100","100","100","60.32273483276367","60.32273483276367","60.32273483276367","0","0","0","0","0","0"
"161136","100","100","100","60.29151916503906","60.29151916503906","60.29151916503906","0","0","0","0","0","0"
"161236","100","100","100","60.255470275878906","60.255470275878906","60.255470275878906","0","0","0","0","0","0"
"161336","100","100","100","60.22593688964844","60.22593688964844","60.22593688964844","0","0","0","0","0","0"
"161436","100","100","100","60.191951751708984","60.191951751708984","60.191951751708984","0","0","0","0","0","0"
"161536","100","100","100","60.161285400390625","60.161285400390625","60.161285400390625","0","0","0","0","0","0"
"161636","100","100","100","60.133216857910156","60.133216857910156","60.133216857910156","0","0","0","0","0","0"
"161736","100","100","100","60.10140609741211","60.10140609741211","60.10140609741211","0","0","0","0","0","0"
"161836","100","100","100","60.07125473022461","60.07125473022461","60.07125473022461","0","0","0","0","0","0"
"161936","100","100","100","60.03615188598633","60.03615188598633","60.03615188598633","0","0","0","0","0","0"
"162036","100","100","100","60.00360107421875","60.00360107421875","60.00360107421875","0","0","0","0","0","0"
"162136","100","100","100","59.975643157958984","59.975643157958984","59.975643157958984","0","0","0","0","0","0"
"162236","100","100","100","59.94454574584961","59.94454574584961","59.94454574584961","0","0","0","0","0","0"
"162336","100","100","100","59.912940979003906","59.912940979003906","59.912940979003906","0","0","0","0","0","0"
"162436","100","100","100","59.88092041015625","59.88092041015625","59.88092041015625","0","0","0","0","0","0"
"162536","100","100","100","59.85405349731445","59.85405349731445","59.85405349731445","0","0","0","0","0","0"
"162636","100","100","100","59.813201904296875","59.813201904296875","59.813201904296875","0","0","0","0","0","0"
"162736","100","100","100","59.78795623779297","59.78795623779297","59.78795623779297","0","0","0","0","0","0"
"162836","100","100","100","59.7579231262207","59.7579231262207","59.7579231262207","0","0","0","0","0","0"
"162936","100","100","100","59.72186279296875","59.72186279296875","59.72186279296875","0","0","0","0","0","0"
"163036","100","100","100","59.691871643066406","59.691871643066406","59.691871643066406","0","0","0","0","0","0"
"163136","100","100","100","59.65839385986328","59.65839385986328","59.65839385986328","0","0","0","0","0","0"
"163236","100","100","100","59.627193450927734","59.627193450927734","59.627193450927734","0","0","0","0","0","0"
"163336","100","100","100","59.59062576293945","59.59062576293945","59.59062576293945","0","0","0","0","0","0"
"163436","100","100","100","59.557861328125","59.557861328125","59.557861328125","0","0","0","0","0","0"
"163536","100","100","100","59.52613067626953","59.52613067626953","59.52613067626953","0","0","0","0","0","0"
"163636","100","100","100","59.48735046386719","59.48735046386719","59.48735046386719","0","0","0","0","0","0"
"163736","100","100","100","59.45630645751953","59.45630645751953","59.45630645751953","0","0","0","0","0","0"
"163762","100","100","100","59.44984436035156","59.44984436035156","59.44984436035156","0","0","0","0","0","0"
"163862","100","100","100","59.41584396362305","59.41584396362305","59.41584396362305","0","0","0","0","0","0"
"163962","100","100","100","59.37953186035156","59.37953186035156","59.37953186035156","0","0","0","0","0","0"
"164062","100","100","100","59.342803955078125","59.342803955078125","59.342803955078125","0","0","0","0","0","0"
"164162","100","100","100","59.310829162597656","59.310829162597656","59.310829162597656","0","0","0","0","0","0"
"164262","100","100","100","59.274898529052734","59.274898529052734","59.274898529052734","0","0","0","0","0","0"
"164362","100","100","100","59.24146270751953","59.24146270751953","59.24146270751953","0","0","0","0.00005210119343246333","0.00005210119343246333","0.00005210119343246333"
"164462","100","100","100","59.208885192871094","59.208885192871094","59.208885192871094","0","0","0","0.00030584068736061454","0.00030584068736061454","0.00030584068736061454"
"164562","100","100","100","59.17680358886719","59.17680358886719","59.17680358886719","0","0","0","0.005189985036849976","0.005189985036849976","0.005189985036849976"
"164662","100","100","100","59.14375305175781","59.14375305175781","59.14375305175781","0","0","0","0.0062764654867351055","0.0062764654867351055","0.0062764654867351055"
"164762","100","100","100","59.110206604003906","59.110206604003906","59.110206604003906","0","0","0","0.006875679362565279","0.006875679362565279","0.006875679362565279"
"164862","100","100","100","59.0755500793457","59.0755500793457","59.0755500793457","0","0","0","0.008779976516962051","0.008779976516962051","0.008779976516962051"
"164962","100","100","100","59.04271697998047","59.04271697998047","59.04271697998047","0","0","0","0.006198091898113489","0.006198091898113489","0.006198091898113489"
"165062","100","100","100","59.00993728637695","59.00993728637695","59.00993728637695","0","0","0","0.006680123042315245","0.006680123042315245","0.006680123042315245"
"165162","100","100","100","58.97845458984375","58.97845458984375","58.97845458984375","0","0","0","0.007727654185146093","0.007727654185146093","0.007727654185146093"
"165262","100","100","100","58.94633102416992","58.94633102416992","58.94633102416992","0","0","0","0.009518141858279705","0.009518141858279705","0.009518141858279705"
"165362","100","100","100","58.91493606567383","58.91493606567383","58.91493606567383","0","0","0","0.011755377054214478","0.011755377054214478","0.011755377054214478"
"165462","100","100","100","58.886959075927734","58.886959075927734","58.886959075927734","0","0","0","0.01598113775253296","0.01598113775253296","0.01598113775253296"
"165562","100","100","100","58.84892272949219","58.84892272949219","58.84892272949219","0","0","0","0.013726891949772835","0.013726891949772835","0.013726891949772835"
"165662","100","100","100","58.81684494018555","58.81684494018555","58.81684494018555","0","0","0","0.01501314528286457","0.01501314528286457","0.01501314528286457"
"165762","100","100","100","58.78676223754883","58.78676223754883","58.78676223754883","0","0","0","0.018901357427239418","0.018901357427239418","0.018901357427239418"
"165862","100","100","100","58.75132751464844","58.75132751464844","58.75132751464844","0","0","0","0.018622511997818947","0.018622511997818947","0.018622511997818947"
"165962","100","100","100","58.720130920410156","58.720130920410156","58.720130920410156","0","0","0","0.018198339268565178","0.018198339268565178","0.018198339268565178"
"166062","100","100","100","58.69139862060547","58.69139862060547","58.69139862060547","0","0","0","0.021925093606114388","0.021925093606114388","0.021925093606114388"
"166162","100","100","100","58.661563873291016","58.661563873291016","58.661563873291016","0","0","0","0.022294199094176292","0.022294199094176292","0.022294199094176292"
"166262","100","100","100","58.63138961791992","58.63138961791992","58.63138961791992","0","0","0","0.02460620179772377","0.02460620179772377","0.02460620179772377"
"166362","100","100","100","58.598777770996094","58.598777770996094","58.598777770996094","0","0","0","0.022958265617489815","0.022958265617489815","0.022958265617489815"
"166462","100","100","100","58.5647087097168","58.5647087097168","58.5647087097168","0","0","0","0.023557085543870926","0.023557085543870926","0.023557085543870926"
"166562","100","100","100","58.5341682434082","58.5341682434082","58.5341682434082","0","0","0","0.023792646825313568","0.023792646825313568","0.023792646825313568"
"166662","100","100","100","58.49919891357422","58.49919891357422","58.49919891357422","0","0","0","0.02237066812813282","0.02237066812813282","0.02237066812813282"
"166762","100","100","100","58.46533966064453","58.46533966064453","58.46533966064453","0","0","0","0.02481725439429283","0.02481725439429283","0.02481725439429283"
"166862","100","100","100","58.429603576660156","58.429603576660156","58.429603576660156","0","0","0","0.022954704239964485","0.022954704239964485","0.022954704239964485"
"166962","100","100","100","58.39793395996094","58.39793395996094","58.39793395996094","0","0","0","0.020438894629478455","0.020438894629478455","0.020438894629478455"
"167062","100","100","100","58.362972259521484","58.362972259521484","58.362972259521484","0","0","0","0.01843230053782463","0.01843230053782463","0.01843230053782463"
"167162","100","100","100","58.33034896850586","58.33034896850586","58.33034896850586","0","0","0","0.017162367701530457","0.017162367701530457","0.017162367701530457"
"167262","100","100","100","58.300350189208984","58.300350189208984","58.300350189208984","0","0","0","0.017351139336824417","0.017351139336824417","0.017351139336824417"
"167362","100","100","100","58.2719612121582","58.2719612121582","58.2719612121582","0","0","0","0.014382448047399521","0.014382448047399521","0.014382448047399521"
"167462","100","100","100","58.243045806884766","58.243045806884766","58.243045806884766","0","0","0","0.012216064147651196","0.012216064147651196","0.012216064147651196"
"167562","100","100","100","58.20838165283203","58.20838165283203","58.20838165283203","0","0","0","0.013510807417333126","0.013510807417333126","0.013510807417333126"
"167662","100","100","100","58.17166519165039","58.17166519165039","58.17166519165039","0","0","0","0.017108755186200142","0.017108755186200142","0.017108755186200142"
"167762","100","100","100","58.140438079833984","58.140438079833984","58.140438079833984","0","0","0","0.012685644440352917","0.012685644440352917","0.012685644440352917"
"167862","100","100","100","58.111419677734375","58.111419677734375","58.111419677734375","0","0","0","0.01482388749718666","0.01482388749718666","0.01482388749718666"
"167962","100","100","100","58.07268524169922","58.07268524169922","58.07268524169922","0","0","0","0.014657517895102501","0.014657517895102501","0.014657517895102501"
"168062","100","100","100","58.03924560546875","58.03924560546875","58.03924560546875","0","0","0","0.015293766744434834","0.015293766744434834","0.015293766744434834"
"168162","100","100","100","58.00989532470703","58.00989532470703","58.00989532470703","0","0","0","0.013614487834274769","0.013614487834274769","0.013614487834274769"
"168188","100","100","100","58.00122833251953","58.00122833251953","58.00122833251953","0","0","0","0.012594854459166527","0.012594854459166527","0.012594854459166527"
"168288","100","100","100","57.96779251098633","57.96779251098633","57.96779251098633","0","0","0","0.008963325060904026","0.008963325060904026","0.008963325060904026"
"168388","100","100","100","57.93833541870117","57.93833541870117","57.93833541870117","0","0","0","0.007473147939890623","0.007473147939890623","0.007473147939890623"
"168488","100","100","100","57.903846740722656","57.903846740722656","57.903846740722656","0","0","0","0.006956903729587793","0.006956903729587793","0.006956903729587793"
"168588","100","100","100","57.871089935302734","57.871089935302734","57.871089935302734","0","0","0","0.0047308397479355335","0.0047308397479355335","0.0047308397479355335"
"168688","100","100","100","57.83891296386719","57.83891296386719","57.83891296386719","0","0","0","0.003349383594468236","0.003349383594468236","0.003349383594468236"
"168788","100","100","100","57.80777359008789","57.80777359008789","57.80777359008789","0","0","0","0.0011004458647221327","0.0011004458647221327","0.0011004458647221327"
"168888","100","100","100","57.77509307861328","57.77509307861328","57.77509307861328","0","0","0","0","0","0"
"168988","100","100","100","57.74214172363281","57.74214172363281","57.74214172363281","0","0","0","0","0","0"
"169088","100","100","100","57.70922088623047","57.70922088623047","57.70922088623047","0","0","0","0","0","0"
"169188","100","100","100","57.67155838012695","57.67155838012695","57.67155838012695","0","0","0","0","0","0"
"169288","100","100","100","57.637977600097656","57.637977600097656","57.637977600097656","0","0","0","0","0","0"
"169388","100","100","100","57.59942626953125","57.59942626953125","57.59942626953125","0","0","0","0","0","0"
"169488","100","100","100","57.56443405151367","57.56443405151367","57.56443405151367","0","0","0","0","0","0"
"169588","100","100","100","57.529842376708984","57.529842376708984","57.529842376708984","0","0","0","0","0","0"
"169688","100","100","100","57.49445343017578","57.49445343017578","57.49445343017578","0","0","0","0","0","0"
"169788","100","100","100","57.45537567138672","57.45537567138672","57.45537567138672","0","0","0","0","0","0"
"169888","100","100","100","57.42144012451172","57.42144012451172","57.42144012451172","0","0","0","0","0","0"
"169988","100","100","100","57.3835334777832","57.3835334777832","57.3835334777832","0","0","0","0","0","0"
"170088","100","100","100","57.349342346191406","57.349342346191406","57.349342346191406","0","0","0","0","0","0"
"170188","100","100","100","57.318702697753906","57.318702697753906","57.318702697753906","0","0","0","0","0","0"
"170288","100","100","100","57.28566360473633","57.28566360473633","57.28566360473633","0","0","0","0","0","0"
"170388","100","100","100","57.253387451171875","57.253387451171875","57.253387451171875","0","0","0","0","0","0"
"170488","100","100","100","57.21839904785156","57.21839904785156","57.21839904785156","0","0","0","0","0","0"
"170588","100","100","100","57.18214797973633","57.18214797973633","57.18214797973633","0","0","0","0","0","0"
"170688","100","100","100","57.146244049072266","57.146244049072266","57.146244049072266","0","0","0","0","0","0"
"170788","100","100","100","57.112266540527344","57.112266540527344","57.112266540527344","0","0","0","0","0","0"
"170888","100","100","100","57.080589294433594","57.080589294433594","57.080589294433594","0","0","0","0","0","0"
"170988","100","100","100","57.04638671875","57.04638671875","57.04638671875","0","0","0","0","0","0"
"171088","100","100","100","57.00929260253906","57.00929260253906","57.00929260253906","0","0","0","0","0","0"
"171188","100","100","100","56.97217559814453","56.97217559814453","56.97217559814453","0","0","0","0","0","0"
"171288","100","100","100","56.93959426879883","56.93959426879883","56.93959426879883","0","0","0","0","0","0"
"171388","100","100","100","56.90941619873047","56.90941619873047","56.90941619873047","0","0","0","0","0","0"
"171488","100","100","100","56.877662658691406","56.877662658691406","56.877662658691406","0","0","0","0","0","0"
"171588","100","100","100","56.842960357666016","56.842960357666016","56.842960357666016","0","0","0","0","0","0"
"171688","100","100","100","56.809791564941406","56.809791564941406","56.809791564941406","0","0","0","0","0","0"
"171788","100","100","100","56.77490997314453","56.77490997314453","56.77490997314453","0","0","0","0","0","0"
"171888","100","100","100","56.74711608886719","56.74711608886719","56.74711608886719","0","0","0","0","0","0"
"171988","100","100","100","56.711936950683594","56.711936950683594","56.711936950683594","0","0","0","0","0","0"
"172088","100","100","100","56.679115295410156","56.679115295410156","56.679115295410156","0","0","0","0","0","0"
"172188","100","100","100","56.64039993286133","56.64039993286133","56.64039993286133","0","0","0","0","0","0"
"172288","100","100","100","56.60847091674805","56.60847091674805","56.60847091674805","0","0","0","0","0","0"
"172388","100","100","100","56.57081604003906","56.57081604003906","56.57081604003906","0","0","0","0","0","0"
"172488","100","100","100","56.53487777709961","56.53487777709961","56.53487777709961","0","0","0","0","0","0"
"172588","100","100","100","56.50111389160156","56.50111389160156","56.50111389160156","0","0","0","0","0","0"
"172614","100","100","100","56.49269104003906","56.49269104003906","56.49269104003906","0","0","0","0","0","0"
"172714","100","100","100","56.46184158325195","56.46184158325195","56.46184158325195","0","0","0","0","0","0"
"172814","100","100","100","56.422481536865234","56.422481536865234","56.422481536865234","0","0","0","0","0","0"
"172914","100","100","100","56.38956069946289","56.38956069946289","56.38956069946289","0","0","0","0","0","0"
"173014","100","100","100","56.347679138183594","56.347679138183594","56.347679138183594","0","0","0","0","0","0"
"173114","100","100","100","56.313804626464844","56.313804626464844","56.313804626464844","0","0","0","0","0","0"
"173214","100","100","100","56.27960205078125","56.27960205078125","56.27960205078125","0","0","0","0","0","0"
"173314","100","100","100","56.24930953979492","56.24930953979492","56.24930953979492","0","0","0","0","0","0"
"173414","100","100","100","56.21954345703125","56.21954345703125","56.21954345703125","0","0","0","0","0","0"
"173514","100","100","100","56.18230438232422","56.18230438232422","56.18230438232422","0","0","0","0","0","0"
"173614","100","100","100","56.14786911010742","56.14786911010742","56.14786911010742","0","0","0","0","0","0"
"173714","100","100","100","56.112369537353516","56.112369537353516","56.112369537353516","0","0","0","0.002238884335383773","0.002238884335383773","0.002238884335383773"
"173814","100","100","100","56.08012008666992","56.08012008666992","56.08012008666992","0","0","0","0.0027931779623031616","0.0027931779623031616","0.0027931779623031616"
"173914","100","100","100","56.044166564941406","56.044166564941406","56.044166564941406","0","0","0","0.0029042100068181753","0.0029042100068181753","0.0029042100068181753"
"174014","100","100","100","56.006591796875","56.006591796875","56.006591796875","0","0","0","0.004771462641656399","0.004771462641656399","0.004771462641656399"
"174114","100","100","100","55.968868255615234","55.968868255615234","55.968868255615234","0","0","0","0.009570497088134289","0.009570497088134289","0.009570497088134289"
"174214","100","100","100","55.93619155883789","55.93619155883789","55.93619155883789","0","0","0","0.008410708978772163","0.008410708978772163","0.008410708978772163"
"174314","100","100","100","55.900848388671875","55.900848388671875","55.900848388671875","0","0","0","0.009143149480223656","0.009143149480223656","0.009143149480223656"
"174414","100","100","100","55.86274337768555","55.86274337768555","55.86274337768555","0","0","0","0.0067475843243300915","0.0067475843243300915","0.0067475843243300915"
"174514","100","100","100","55.82498550415039","55.82498550415039","55.82498550415039","0","0","0","0.008025255054235458","0.008025255054235458","0.008025255054235458"
"174614","100","100","100","55.7922248840332","55.7922248840332","55.7922248840332","0","0","0","0.006336680613458157","0.006336680613458157","0.006336680613458157"
"174714","100","100","100","55.75316619873047","55.75316619873047","55.75316619873047","0","0","0","0.007302998099476099","0.007302998099476099","0.007302998099476099"
"174814","100","100","100","55.71480941772461","55.71480941772461","55.71480941772461","0","0","0","0.007301539182662964","0.007301539182662964","0.007301539182662964"
"174914","100","100","100","55.68555450439453","55.68555450439453","55.68555450439453","0","0","0","0.003525382839143276","0.003525382839143276","0.003525382839143276"
"175014","100","100","100","55.64269256591797","55.64269256591797","55.64269256591797","0","0","0","0.004592030309140682","0.004592030309140682","0.004592030309140682"
"175114","100","100","100","55.60405731201172","55.60405731201172","55.60405731201172","0","0","0","0.004965766333043575","0.004965766333043575","0.004965766333043575"
"175214","100","100","100","55.56690979003906","55.56690979003906","55.56690979003906","0","0","0","0.007463260553777218","0.007463260553777218","0.007463260553777218"
"175314","100","100","100","55.52888107299805","55.52888107299805","55.52888107299805","0","0","0","0.005996298976242542","0.005996298976242542","0.005996298976242542"
"175414","100","100","100","55.49751663208008","55.49751663208008","55.49751663208008","0","0","0","0.0043537612073123455","0.0043537612073123455","0.0043537612073123455"
"175514","100","100","100","55.466644287109375","55.466644287109375","55.466644287109375","0","0","0","0.005789757240563631","0.005789757240563631","0.005789757240563631"
"175614","100","100","100","55.43645095825195","55.43645095825195","55.43645095825195","0","0","0","0.007799340877681971","0.007799340877681971","0.007799340877681971"
"175714","100","100","100","55.40903091430664","55.40903091430664","55.40903091430664","0","0","0","0.007873738184571266","0.007873738184571266","0.007873738184571266"
"175814","100","100","100","55.372802734375","55.372802734375","55.372802734375","0","0","0","0.008477408438920975","0.008477408438920975","0.008477408438920975"
"175914","100","100","100","55.34040451049805","55.34040451049805","55.34040451049805","0","0","0","0.009965966455638409","0.009965966455638409","0.009965966455638409"
"176014","100","100","100","55.30527114868164","55.30527114868164","55.30527114868164","0","0","0","0.008604620583355427","0.008604620583355427","0.008604620583355427"
"176114","100","100","100","55.27131652832031","55.27131652832031","55.27131652832031","0","0","0","0.007325340528041124","0.007325340528041124","0.007325340528041124"
"176214","100","100","100","55.23537063598633","55.23537063598633","55.23537063598633","0","0","0","0.0020989468321204185","0.0020989468321204185","0.0020989468321204185"
"176314","100","100","100","55.20050811767578","55.20050811767578","55.20050811767578","0","0","0","0","0","0"
"176414","100","100","100","55.1690673828125","55.1690673828125","55.1690673828125","0","0","0","0","0","0"
"176514","100","100","100","55.13315200805664","55.13315200805664","55.13315200805664","0","0","0","0","0","0"
"176614","100","100","100","55.1039924621582","55.1039924621582","55.1039924621582","0","0","0","0","0","0"
"176714","100","100","100","55.07612609863281","55.07612609863281","55.07612609863281","0","0","0","0.0013839631574228406","0.0013839631574228406","0.0013839631574228406"
"176814","100","100","100","55.04240798950195","55.04240798950195","55.04240798950195","0","0","0","0.0025724037550389767","0.0025724037550389767","0.0025724037550389767"
"176914","100","100","100","55.01398849487305","55.01398849487305","55.01398849487305","0","0","0","0.003101635491475463","0.003101635491475463","0.003101635491475463"
"177014","100","100","100","54.97683334350586","54.97683334350586","54.97683334350586","0","0","0","0.007569614332169294","0.007569614332169294","0.007569614332169294"
"177040","100","100","100","54.96745300292969","54.96745300292969","54.96745300292969","0","0","0","0.006889596115797758","0.006889596115797758","0.006889596115797758"
"177140","100","100","100","54.931209564208984","54.931209564208984","54.931209564208984","0","0","0","0.007023082580417395","0.007023082580417395","0.007023082580417395"
"177240","100","100","100","54.89530944824219","54.89530944824219","54.89530944824219","0","0","0","0.009989245794713497","0.009989245794713497","0.009989245794713497"
"177340","100","100","100","54.85651779174805","54.85651779174805","54.85651779174805","0","0","0","0.007990502752363682","0.007990502752363682","0.007990502752363682"
"177440","100","100","100","54.817893981933594","54.817893981933594","54.817893981933594","0","0","0","0.007694724481552839","0.007694724481552839","0.007694724481552839"
"177540","100","100","100","54.78139877319336","54.78139877319336","54.78139877319336","0","0","0","0.006755708251148462","0.006755708251148462","0.006755708251148462"
"177640","100","100","100","54.748512268066406","54.748512268066406","54.748512268066406","0","0","0","0.005755790043622255","0.005755790043622255","0.005755790043622255"
"177740","100","100","100","54.712013244628906","54.712013244628906","54.712013244628906","0","0","0","0.004908272530883551","0.004908272530883551","0.004908272530883551"
"177840","100","100","100","54.67566680908203","54.67566680908203","54.67566680908203","0","0","0","0.0035084530245512724","0.0035084530245512724","0.0035084530245512724"
