"Step","swa_coco_ltd_constraint_b005 - reconstruction_loss","swa_coco_ltd_constraint_b005 - reconstruction_loss__MIN","swa_coco_ltd_constraint_b005 - reconstruction_loss__MAX","swa_coco_ltd_constraint_b01 - reconstruction_loss","swa_coco_ltd_constraint_b01 - reconstruction_loss__MIN","swa_coco_ltd_constraint_b01 - reconstruction_loss__MAX","swa_coco_ltd_constraint_b03 - reconstruction_loss","swa_coco_ltd_constraint_b03 - reconstruction_loss__MIN","swa_coco_ltd_constraint_b03 - reconstruction_loss__MAX","swa_coco_ltd_constraint - reconstruction_loss","swa_coco_ltd_constraint - reconstruction_loss__MIN","swa_coco_ltd_constraint - reconstruction_loss__MAX","swa_coco_ltd - reconstruction_loss","swa_coco_ltd - reconstruction_loss__MIN","swa_coco_ltd - reconstruction_loss__MAX"
"13678","0.12327209115028381","0.12327209115028381","0.12327209115028381","0.1329975128173828","0.1329975128173828","0.1329975128173828","0.2402293086051941","0.2402293086051941","0.2402293086051941","0.13998030126094818","0.13998030126094818","0.13998030126094818","0.2561172544956207","0.2561172544956207","0.2561172544956207"
"13778","0.1234394758939743","0.1234394758939743","0.1234394758939743","0.12160296738147736","0.12160296738147736","0.12160296738147736","0.2654889225959778","0.2654889225959778","0.2654889225959778","0.17221960425376892","0.17221960425376892","0.17221960425376892","0.2377888560295105","0.2377888560295105","0.2377888560295105"
"13878","0.12423386424779892","0.12423386424779892","0.12423386424779892","0.1375916600227356","0.1375916600227356","0.1375916600227356","0.2737337350845337","0.2737337350845337","0.2737337350845337","0.15589776635169983","0.15589776635169983","0.15589776635169983","0.22979488968849182","0.22979488968849182","0.22979488968849182"
"13978","0.12215899676084518","0.12215899676084518","0.12215899676084518","0.12617316842079163","0.12617316842079163","0.12617316842079163","0.2679668664932251","0.2679668664932251","0.2679668664932251","0.16707204282283783","0.16707204282283783","0.16707204282283783","0.2316572219133377","0.2316572219133377","0.2316572219133377"
"14078","0.13143762946128845","0.13143762946128845","0.13143762946128845","0.12108911573886871","0.12108911573886871","0.12108911573886871","0.2612081468105316","0.2612081468105316","0.2612081468105316","0.17094120383262634","0.17094120383262634","0.17094120383262634","0.24882742762565613","0.24882742762565613","0.24882742762565613"
"14178","0.12168753892183304","0.12168753892183304","0.12168753892183304","0.12177164107561111","0.12177164107561111","0.12177164107561111","0.2586555480957031","0.2586555480957031","0.2586555480957031","0.15422606468200684","0.15422606468200684","0.15422606468200684","0.2642677128314972","0.2642677128314972","0.2642677128314972"
"14278","0.130304217338562","0.130304217338562","0.130304217338562","0.13232067227363586","0.13232067227363586","0.13232067227363586","0.270986407995224","0.270986407995224","0.270986407995224","0.16012704372406006","0.16012704372406006","0.16012704372406006","0.2369460016489029","0.2369460016489029","0.2369460016489029"
"14378","0.1381724774837494","0.1381724774837494","0.1381724774837494","0.1377067118883133","0.1377067118883133","0.1377067118883133","0.2574537396430969","0.2574537396430969","0.2574537396430969","0.1673589050769806","0.1673589050769806","0.1673589050769806","0.24614650011062622","0.24614650011062622","0.24614650011062622"
"14478","0.11019456386566162","0.11019456386566162","0.11019456386566162","0.13197481632232666","0.13197481632232666","0.13197481632232666","0.2476731240749359","0.2476731240749359","0.2476731240749359","0.1519305258989334","0.1519305258989334","0.1519305258989334","0.2541995048522949","0.2541995048522949","0.2541995048522949"
"14578","0.13240870833396912","0.13240870833396912","0.13240870833396912","0.129725381731987","0.129725381731987","0.129725381731987","0.2527122497558594","0.2527122497558594","0.2527122497558594","0.154278963804245","0.154278963804245","0.154278963804245","0.22451914846897125","0.22451914846897125","0.22451914846897125"
"14678","0.11906097829341888","0.11906097829341888","0.11906097829341888","0.1204243004322052","0.1204243004322052","0.1204243004322052","0.26620742678642273","0.26620742678642273","0.26620742678642273","0.15351302921772003","0.15351302921772003","0.15351302921772003","0.23601752519607544","0.23601752519607544","0.23601752519607544"
"14778","0.12184247374534607","0.12184247374534607","0.12184247374534607","0.11954354494810104","0.11954354494810104","0.11954354494810104","0.25101661682128906","0.25101661682128906","0.25101661682128906","0.1689465194940567","0.1689465194940567","0.1689465194940567","0.24861395359039307","0.24861395359039307","0.24861395359039307"
"14878","0.11878970265388489","0.11878970265388489","0.11878970265388489","0.13451693952083588","0.13451693952083588","0.13451693952083588","0.26163971424102783","0.26163971424102783","0.26163971424102783","0.17786264419555664","0.17786264419555664","0.17786264419555664","0.24964502453804016","0.24964502453804016","0.24964502453804016"
"14978","0.131020188331604","0.131020188331604","0.131020188331604","0.11656706780195236","0.11656706780195236","0.11656706780195236","0.26052334904670715","0.26052334904670715","0.26052334904670715","0.1527159959077835","0.1527159959077835","0.1527159959077835","0.2408837229013443","0.2408837229013443","0.2408837229013443"
"15078","0.11623840034008026","0.11623840034008026","0.11623840034008026","0.12860944867134094","0.12860944867134094","0.12860944867134094","0.257220059633255","0.257220059633255","0.257220059633255","0.163394033908844","0.163394033908844","0.163394033908844","0.24181726574897766","0.24181726574897766","0.24181726574897766"
"15178","0.1202397495508194","0.1202397495508194","0.1202397495508194","0.12901334464550018","0.12901334464550018","0.12901334464550018","0.2836673855781555","0.2836673855781555","0.2836673855781555","0.16835731267929077","0.16835731267929077","0.16835731267929077","0.23695939779281616","0.23695939779281616","0.23695939779281616"
"15278","0.12237334996461868","0.12237334996461868","0.12237334996461868","0.12461989372968674","0.12461989372968674","0.12461989372968674","0.2571151852607727","0.2571151852607727","0.2571151852607727","0.1579698920249939","0.1579698920249939","0.1579698920249939","0.23222312331199646","0.23222312331199646","0.23222312331199646"
"15378","0.10779158025979996","0.10779158025979996","0.10779158025979996","0.1335679143667221","0.1335679143667221","0.1335679143667221","0.27014777064323425","0.27014777064323425","0.27014777064323425","0.16701644659042358","0.16701644659042358","0.16701644659042358","0.24573290348052979","0.24573290348052979","0.24573290348052979"
"15478","0.1303054541349411","0.1303054541349411","0.1303054541349411","0.13148662447929382","0.13148662447929382","0.13148662447929382","0.2672673165798187","0.2672673165798187","0.2672673165798187","0.1661168932914734","0.1661168932914734","0.1661168932914734","0.2281278371810913","0.2281278371810913","0.2281278371810913"
"15578","0.12484954297542572","0.12484954297542572","0.12484954297542572","0.13360585272312164","0.13360585272312164","0.13360585272312164","0.26222407817840576","0.26222407817840576","0.26222407817840576","0.1568298488855362","0.1568298488855362","0.1568298488855362","0.22553756833076477","0.22553756833076477","0.22553756833076477"
"15678","0.13920211791992188","0.13920211791992188","0.13920211791992188","0.12426663190126419","0.12426663190126419","0.12426663190126419","0.2741508185863495","0.2741508185863495","0.2741508185863495","0.16932529211044312","0.16932529211044312","0.16932529211044312","0.24431665241718292","0.24431665241718292","0.24431665241718292"
"15778","0.11572682857513428","0.11572682857513428","0.11572682857513428","0.12177600711584091","0.12177600711584091","0.12177600711584091","0.2787195146083832","0.2787195146083832","0.2787195146083832","0.17331579327583313","0.17331579327583313","0.17331579327583313","0.24173933267593384","0.24173933267593384","0.24173933267593384"
"15878","0.1221708357334137","0.1221708357334137","0.1221708357334137","0.12287771701812744","0.12287771701812744","0.12287771701812744","0.2508540749549866","0.2508540749549866","0.2508540749549866","0.16398461163043976","0.16398461163043976","0.16398461163043976","0.23204165697097778","0.23204165697097778","0.23204165697097778"
"15978","0.126382976770401","0.126382976770401","0.126382976770401","0.12895911931991577","0.12895911931991577","0.12895911931991577","0.2501697242259979","0.2501697242259979","0.2501697242259979","0.1593240201473236","0.1593240201473236","0.1593240201473236","0.24113331735134125","0.24113331735134125","0.24113331735134125"
"16078","0.12240526080131531","0.12240526080131531","0.12240526080131531","0.11941462755203247","0.11941462755203247","0.11941462755203247","0.2631279528141022","0.2631279528141022","0.2631279528141022","0.16764339804649353","0.16764339804649353","0.16764339804649353","0.235586017370224","0.235586017370224","0.235586017370224"
"16178","0.12286049872636795","0.12286049872636795","0.12286049872636795","0.1166003867983818","0.1166003867983818","0.1166003867983818","0.2657005786895752","0.2657005786895752","0.2657005786895752","0.16859963536262512","0.16859963536262512","0.16859963536262512","0.23503631353378296","0.23503631353378296","0.23503631353378296"
"16278","0.11943719536066055","0.11943719536066055","0.11943719536066055","0.11957073956727982","0.11957073956727982","0.11957073956727982","0.2519529163837433","0.2519529163837433","0.2519529163837433","0.17852964997291565","0.17852964997291565","0.17852964997291565","0.2353755235671997","0.2353755235671997","0.2353755235671997"
"16378","0.122102290391922","0.122102290391922","0.122102290391922","0.12792524695396423","0.12792524695396423","0.12792524695396423","0.26929381489753723","0.26929381489753723","0.26929381489753723","0.17881160974502563","0.17881160974502563","0.17881160974502563","0.22473719716072083","0.22473719716072083","0.22473719716072083"
"16478","0.12711523473262787","0.12711523473262787","0.12711523473262787","0.11988355964422226","0.11988355964422226","0.11988355964422226","0.26536285877227783","0.26536285877227783","0.26536285877227783","0.1741616576910019","0.1741616576910019","0.1741616576910019","0.24909022450447083","0.24909022450447083","0.24909022450447083"
"16578","0.11926325410604477","0.11926325410604477","0.11926325410604477","0.13184426724910736","0.13184426724910736","0.13184426724910736","0.26477447152137756","0.26477447152137756","0.26477447152137756","0.18466421961784363","0.18466421961784363","0.18466421961784363","0.257731556892395","0.257731556892395","0.257731556892395"
"16678","0.12454625964164734","0.12454625964164734","0.12454625964164734","0.11833617091178894","0.11833617091178894","0.11833617091178894","0.26164156198501587","0.26164156198501587","0.26164156198501587","0.18401025235652924","0.18401025235652924","0.18401025235652924","0.23186363279819489","0.23186363279819489","0.23186363279819489"
"16778","0.1299588680267334","0.1299588680267334","0.1299588680267334","0.12179117649793625","0.12179117649793625","0.12179117649793625","0.256196528673172","0.256196528673172","0.256196528673172","0.18277619779109955","0.18277619779109955","0.18277619779109955","0.234584242105484","0.234584242105484","0.234584242105484"
"16878","0.12195415049791336","0.12195415049791336","0.12195415049791336","0.1244581937789917","0.1244581937789917","0.1244581937789917","0.2586015462875366","0.2586015462875366","0.2586015462875366","0.17767173051834106","0.17767173051834106","0.17767173051834106","0.2426227629184723","0.2426227629184723","0.2426227629184723"
"16978","0.12947535514831543","0.12947535514831543","0.12947535514831543","0.10809988528490067","0.10809988528490067","0.10809988528490067","0.2621259391307831","0.2621259391307831","0.2621259391307831","0.1747593730688095","0.1747593730688095","0.1747593730688095","0.23809599876403809","0.23809599876403809","0.23809599876403809"
"17078","0.12581466138362885","0.12581466138362885","0.12581466138362885","0.1155230775475502","0.1155230775475502","0.1155230775475502","0.2588635981082916","0.2588635981082916","0.2588635981082916","0.1745917946100235","0.1745917946100235","0.1745917946100235","0.23579421639442444","0.23579421639442444","0.23579421639442444"
"17178","0.12272942066192627","0.12272942066192627","0.12272942066192627","0.12512774765491486","0.12512774765491486","0.12512774765491486","0.2758951485157013","0.2758951485157013","0.2758951485157013","0.1761341691017151","0.1761341691017151","0.1761341691017151","0.23850399255752563","0.23850399255752563","0.23850399255752563"
"17278","0.12105948477983475","0.12105948477983475","0.12105948477983475","0.11634377390146255","0.11634377390146255","0.11634377390146255","0.2768875062465668","0.2768875062465668","0.2768875062465668","0.18160396814346313","0.18160396814346313","0.18160396814346313","0.24513083696365356","0.24513083696365356","0.24513083696365356"
"17378","0.10703502595424652","0.10703502595424652","0.10703502595424652","0.12489230930805206","0.12489230930805206","0.12489230930805206","0.26288771629333496","0.26288771629333496","0.26288771629333496","0.18670247495174408","0.18670247495174408","0.18670247495174408","0.23017430305480957","0.23017430305480957","0.23017430305480957"
"17478","0.12235583364963531","0.12235583364963531","0.12235583364963531","0.1262839436531067","0.1262839436531067","0.1262839436531067","0.256055623292923","0.256055623292923","0.256055623292923","0.16967546939849854","0.16967546939849854","0.16967546939849854","0.21705682575702667","0.21705682575702667","0.21705682575702667"
"17578","0.1256038248538971","0.1256038248538971","0.1256038248538971","0.12966588139533997","0.12966588139533997","0.12966588139533997","0.2832753658294678","0.2832753658294678","0.2832753658294678","0.1745874285697937","0.1745874285697937","0.1745874285697937","0.22661593556404114","0.22661593556404114","0.22661593556404114"
"17678","0.12899470329284668","0.12899470329284668","0.12899470329284668","0.12003518640995026","0.12003518640995026","0.12003518640995026","0.26261284947395325","0.26261284947395325","0.26261284947395325","0.18711936473846436","0.18711936473846436","0.18711936473846436","0.2345702052116394","0.2345702052116394","0.2345702052116394"
"17704","0.10896860808134079","0.10896860808134079","0.10896860808134079","0.11410260200500488","0.11410260200500488","0.11410260200500488","0.27472764253616333","0.27472764253616333","0.27472764253616333","0.1590632200241089","0.1590632200241089","0.1590632200241089","0.2323131263256073","0.2323131263256073","0.2323131263256073"
"17804","0.11425071954727173","0.11425071954727173","0.11425071954727173","0.13191652297973633","0.13191652297973633","0.13191652297973633","0.256582111120224","0.256582111120224","0.256582111120224","0.1780572235584259","0.1780572235584259","0.1780572235584259","0.22652781009674072","0.22652781009674072","0.22652781009674072"
"17904","0.1257282793521881","0.1257282793521881","0.1257282793521881","0.12050512433052063","0.12050512433052063","0.12050512433052063","0.26824939250946045","0.26824939250946045","0.26824939250946045","0.17045599222183228","0.17045599222183228","0.17045599222183228","0.23854658007621765","0.23854658007621765","0.23854658007621765"
"18004","0.11615870147943497","0.11615870147943497","0.11615870147943497","0.1210055872797966","0.1210055872797966","0.1210055872797966","0.2553110122680664","0.2553110122680664","0.2553110122680664","0.18967938423156738","0.18967938423156738","0.18967938423156738","0.2392672598361969","0.2392672598361969","0.2392672598361969"
"18104","0.11751881241798401","0.11751881241798401","0.11751881241798401","0.1201833188533783","0.1201833188533783","0.1201833188533783","0.2687230110168457","0.2687230110168457","0.2687230110168457","0.18205268681049347","0.18205268681049347","0.18205268681049347","0.23007960617542267","0.23007960617542267","0.23007960617542267"
"18204","0.1124289408326149","0.1124289408326149","0.1124289408326149","0.11556417495012283","0.11556417495012283","0.11556417495012283","0.2830563187599182","0.2830563187599182","0.2830563187599182","0.1712166965007782","0.1712166965007782","0.1712166965007782","0.23838651180267334","0.23838651180267334","0.23838651180267334"
"18304","0.12040811777114868","0.12040811777114868","0.12040811777114868","0.1073426604270935","0.1073426604270935","0.1073426604270935","0.26686322689056396","0.26686322689056396","0.26686322689056396","0.1716073751449585","0.1716073751449585","0.1716073751449585","0.22677835822105408","0.22677835822105408","0.22677835822105408"
"18404","0.12991514801979065","0.12991514801979065","0.12991514801979065","0.12066331505775452","0.12066331505775452","0.12066331505775452","0.2712058424949646","0.2712058424949646","0.2712058424949646","0.18656408786773682","0.18656408786773682","0.18656408786773682","0.2167266607284546","0.2167266607284546","0.2167266607284546"
"18504","0.12267009913921356","0.12267009913921356","0.12267009913921356","0.13652768731117249","0.13652768731117249","0.13652768731117249","0.2674092650413513","0.2674092650413513","0.2674092650413513","0.17331905663013458","0.17331905663013458","0.17331905663013458","0.23135101795196533","0.23135101795196533","0.23135101795196533"
"18604","0.12283699214458466","0.12283699214458466","0.12283699214458466","0.1261644810438156","0.1261644810438156","0.1261644810438156","0.2712107300758362","0.2712107300758362","0.2712107300758362","0.17054039239883423","0.17054039239883423","0.17054039239883423","0.23516100645065308","0.23516100645065308","0.23516100645065308"
"18704","0.11655402183532715","0.11655402183532715","0.11655402183532715","0.13207444548606873","0.13207444548606873","0.13207444548606873","0.2670227587223053","0.2670227587223053","0.2670227587223053","0.17514494061470032","0.17514494061470032","0.17514494061470032","0.22872880101203918","0.22872880101203918","0.22872880101203918"
"18804","0.1166883111000061","0.1166883111000061","0.1166883111000061","0.13027876615524292","0.13027876615524292","0.13027876615524292","0.26529306173324585","0.26529306173324585","0.26529306173324585","0.1784071922302246","0.1784071922302246","0.1784071922302246","0.23408296704292297","0.23408296704292297","0.23408296704292297"
"18904","0.12150123715400696","0.12150123715400696","0.12150123715400696","0.1248689740896225","0.1248689740896225","0.1248689740896225","0.27137142419815063","0.27137142419815063","0.27137142419815063","0.1809609830379486","0.1809609830379486","0.1809609830379486","0.244928777217865","0.244928777217865","0.244928777217865"
"19004","0.12358085066080093","0.12358085066080093","0.12358085066080093","0.12113338708877563","0.12113338708877563","0.12113338708877563","0.27219441533088684","0.27219441533088684","0.27219441533088684","0.1739536076784134","0.1739536076784134","0.1739536076784134","0.23481202125549316","0.23481202125549316","0.23481202125549316"
"19104","0.10825488716363907","0.10825488716363907","0.10825488716363907","0.13680557906627655","0.13680557906627655","0.13680557906627655","0.2627885639667511","0.2627885639667511","0.2627885639667511","0.18195649981498718","0.18195649981498718","0.18195649981498718","0.23387974500656128","0.23387974500656128","0.23387974500656128"
"19204","0.12268178910017014","0.12268178910017014","0.12268178910017014","0.12471135705709457","0.12471135705709457","0.12471135705709457","0.26507097482681274","0.26507097482681274","0.26507097482681274","0.1807275265455246","0.1807275265455246","0.1807275265455246","0.22022144496440887","0.22022144496440887","0.22022144496440887"
"19304","0.123748779296875","0.123748779296875","0.123748779296875","0.11430160701274872","0.11430160701274872","0.11430160701274872","0.2710159420967102","0.2710159420967102","0.2710159420967102","0.186415895819664","0.186415895819664","0.186415895819664","0.21384263038635254","0.21384263038635254","0.21384263038635254"
"19404","0.11710461229085922","0.11710461229085922","0.11710461229085922","0.13780102133750916","0.13780102133750916","0.13780102133750916","0.28100821375846863","0.28100821375846863","0.28100821375846863","0.19502829015254974","0.19502829015254974","0.19502829015254974","0.2128068506717682","0.2128068506717682","0.2128068506717682"
"19504","0.12526759505271912","0.12526759505271912","0.12526759505271912","0.12623527646064758","0.12623527646064758","0.12623527646064758","0.28506654500961304","0.28506654500961304","0.28506654500961304","0.19088532030582428","0.19088532030582428","0.19088532030582428","0.22218933701515198","0.22218933701515198","0.22218933701515198"
"19604","0.12237200886011124","0.12237200886011124","0.12237200886011124","0.11761963367462158","0.11761963367462158","0.11761963367462158","0.2598698139190674","0.2598698139190674","0.2598698139190674","0.1898731291294098","0.1898731291294098","0.1898731291294098","0.23539260029792786","0.23539260029792786","0.23539260029792786"
"19704","0.10890676081180573","0.10890676081180573","0.10890676081180573","0.1170797124505043","0.1170797124505043","0.1170797124505043","0.26582983136177063","0.26582983136177063","0.26582983136177063","0.19212934374809265","0.19212934374809265","0.19212934374809265","0.24338194727897644","0.24338194727897644","0.24338194727897644"
"19804","0.11907380074262619","0.11907380074262619","0.11907380074262619","0.12250308692455292","0.12250308692455292","0.12250308692455292","0.28442713618278503","0.28442713618278503","0.28442713618278503","0.18322712182998657","0.18322712182998657","0.18322712182998657","0.24025146663188934","0.24025146663188934","0.24025146663188934"
"19904","0.11661504954099655","0.11661504954099655","0.11661504954099655","0.1252163201570511","0.1252163201570511","0.1252163201570511","0.2948756814002991","0.2948756814002991","0.2948756814002991","0.17707398533821106","0.17707398533821106","0.17707398533821106","0.23175421357154846","0.23175421357154846","0.23175421357154846"
"20004","0.11385917663574219","0.11385917663574219","0.11385917663574219","0.11672225594520569","0.11672225594520569","0.11672225594520569","0.28006216883659363","0.28006216883659363","0.28006216883659363","0.18970367312431335","0.18970367312431335","0.18970367312431335","0.24095159769058228","0.24095159769058228","0.24095159769058228"
"20104","0.11751788854598999","0.11751788854598999","0.11751788854598999","0.1258084923028946","0.1258084923028946","0.1258084923028946","0.27842631936073303","0.27842631936073303","0.27842631936073303","0.182366743683815","0.182366743683815","0.182366743683815","0.23691898584365845","0.23691898584365845","0.23691898584365845"
"20204","0.12364697456359863","0.12364697456359863","0.12364697456359863","0.11890394985675812","0.11890394985675812","0.11890394985675812","0.2780826687812805","0.2780826687812805","0.2780826687812805","0.1901879906654358","0.1901879906654358","0.1901879906654358","0.23337946832180023","0.23337946832180023","0.23337946832180023"
"20304","0.11882320791482925","0.11882320791482925","0.11882320791482925","0.1221928596496582","0.1221928596496582","0.1221928596496582","0.26757553219795227","0.26757553219795227","0.26757553219795227","0.19822809100151062","0.19822809100151062","0.19822809100151062","0.21455642580986023","0.21455642580986023","0.21455642580986023"
"20404","0.11845649778842926","0.11845649778842926","0.11845649778842926","0.12858562171459198","0.12858562171459198","0.12858562171459198","0.2816542983055115","0.2816542983055115","0.2816542983055115","0.18954044580459595","0.18954044580459595","0.18954044580459595","0.235284686088562","0.235284686088562","0.235284686088562"
"20504","0.12556663155555725","0.12556663155555725","0.12556663155555725","0.1236954927444458","0.1236954927444458","0.1236954927444458","0.2593717575073242","0.2593717575073242","0.2593717575073242","0.181375652551651","0.181375652551651","0.181375652551651","0.22010140120983124","0.22010140120983124","0.22010140120983124"
"20604","0.11390611529350281","0.11390611529350281","0.11390611529350281","0.11984887719154358","0.11984887719154358","0.11984887719154358","0.2650090456008911","0.2650090456008911","0.2650090456008911","0.2102086842060089","0.2102086842060089","0.2102086842060089","0.2250717133283615","0.2250717133283615","0.2250717133283615"
"20704","0.12120796740055084","0.12120796740055084","0.12120796740055084","0.11818604916334152","0.11818604916334152","0.11818604916334152","0.28280889987945557","0.28280889987945557","0.28280889987945557","0.17648610472679138","0.17648610472679138","0.17648610472679138","0.2279815822839737","0.2279815822839737","0.2279815822839737"
"20804","0.120578333735466","0.120578333735466","0.120578333735466","0.1194828525185585","0.1194828525185585","0.1194828525185585","0.27735593914985657","0.27735593914985657","0.27735593914985657","0.1950272023677826","0.1950272023677826","0.1950272023677826","0.2441599816083908","0.2441599816083908","0.2441599816083908"
"20904","0.12644721567630768","0.12644721567630768","0.12644721567630768","0.1334647834300995","0.1334647834300995","0.1334647834300995","0.2781646251678467","0.2781646251678467","0.2781646251678467","0.1776779592037201","0.1776779592037201","0.1776779592037201","0.23129957914352417","0.23129957914352417","0.23129957914352417"
"21004","0.13054265081882477","0.13054265081882477","0.13054265081882477","0.11396393924951553","0.11396393924951553","0.11396393924951553","0.28228092193603516","0.28228092193603516","0.28228092193603516","0.18152040243148804","0.18152040243148804","0.18152040243148804","0.21327093243598938","0.21327093243598938","0.21327093243598938"
"21104","0.13104179501533508","0.13104179501533508","0.13104179501533508","0.11018447577953339","0.11018447577953339","0.11018447577953339","0.28236666321754456","0.28236666321754456","0.28236666321754456","0.18553373217582703","0.18553373217582703","0.18553373217582703","0.22375071048736572","0.22375071048736572","0.22375071048736572"
"21204","0.12279254198074341","0.12279254198074341","0.12279254198074341","0.12699365615844727","0.12699365615844727","0.12699365615844727","0.2776552736759186","0.2776552736759186","0.2776552736759186","0.1737586408853531","0.1737586408853531","0.1737586408853531","0.22437065839767456","0.22437065839767456","0.22437065839767456"
"21304","0.11837802827358246","0.11837802827358246","0.11837802827358246","0.12091631442308426","0.12091631442308426","0.12091631442308426","0.28224408626556396","0.28224408626556396","0.28224408626556396","0.1764054000377655","0.1764054000377655","0.1764054000377655","0.2311401665210724","0.2311401665210724","0.2311401665210724"
"21404","0.11981435120105743","0.11981435120105743","0.11981435120105743","0.10790876299142838","0.10790876299142838","0.10790876299142838","0.2615275979042053","0.2615275979042053","0.2615275979042053","0.1815495491027832","0.1815495491027832","0.1815495491027832","0.24064242839813232","0.24064242839813232","0.24064242839813232"
"21504","0.10847324132919312","0.10847324132919312","0.10847324132919312","0.1252562403678894","0.1252562403678894","0.1252562403678894","0.2704787850379944","0.2704787850379944","0.2704787850379944","0.18249011039733887","0.18249011039733887","0.18249011039733887","0.21461054682731628","0.21461054682731628","0.21461054682731628"
"21604","0.1251237839460373","0.1251237839460373","0.1251237839460373","0.11863969266414642","0.11863969266414642","0.11863969266414642","0.2663082480430603","0.2663082480430603","0.2663082480430603","0.19206932187080383","0.19206932187080383","0.19206932187080383","0.22858349978923798","0.22858349978923798","0.22858349978923798"
"21704","0.12677882611751556","0.12677882611751556","0.12677882611751556","0.11379106342792511","0.11379106342792511","0.11379106342792511","0.2642025351524353","0.2642025351524353","0.2642025351524353","0.18930310010910034","0.18930310010910034","0.18930310010910034","0.23160932958126068","0.23160932958126068","0.23160932958126068"
"21804","0.10703711211681366","0.10703711211681366","0.10703711211681366","0.12214361131191254","0.12214361131191254","0.12214361131191254","0.27233201265335083","0.27233201265335083","0.27233201265335083","0.20906800031661987","0.20906800031661987","0.20906800031661987","0.2319944053888321","0.2319944053888321","0.2319944053888321"
"21904","0.1222904771566391","0.1222904771566391","0.1222904771566391","0.11531589180231094","0.11531589180231094","0.11531589180231094","0.2767992615699768","0.2767992615699768","0.2767992615699768","0.1910233199596405","0.1910233199596405","0.1910233199596405","0.2268429398536682","0.2268429398536682","0.2268429398536682"
"22004","0.1010049432516098","0.1010049432516098","0.1010049432516098","0.10169240832328796","0.10169240832328796","0.10169240832328796","0.2848473787307739","0.2848473787307739","0.2848473787307739","0.2047606110572815","0.2047606110572815","0.2047606110572815","0.22382600605487823","0.22382600605487823","0.22382600605487823"
"22104","0.11409858614206314","0.11409858614206314","0.11409858614206314","0.11667956411838531","0.11667956411838531","0.11667956411838531","0.28067833185195923","0.28067833185195923","0.28067833185195923","0.1891096830368042","0.1891096830368042","0.1891096830368042","0.21361705660820007","0.21361705660820007","0.21361705660820007"
"22130","0.12731307744979858","0.12731307744979858","0.12731307744979858","0.11154664307832718","0.11154664307832718","0.11154664307832718","0.2644696533679962","0.2644696533679962","0.2644696533679962","0.18918883800506592","0.18918883800506592","0.18918883800506592","0.23215901851654053","0.23215901851654053","0.23215901851654053"
"22230","0.11053217947483063","0.11053217947483063","0.11053217947483063","0.11905369907617569","0.11905369907617569","0.11905369907617569","0.2855951189994812","0.2855951189994812","0.2855951189994812","0.17826256155967712","0.17826256155967712","0.17826256155967712","0.21835289895534515","0.21835289895534515","0.21835289895534515"
"22330","0.12826916575431824","0.12826916575431824","0.12826916575431824","0.12470714747905731","0.12470714747905731","0.12470714747905731","0.26872360706329346","0.26872360706329346","0.26872360706329346","0.1818544864654541","0.1818544864654541","0.1818544864654541","0.22225257754325867","0.22225257754325867","0.22225257754325867"
"22430","0.11342597007751465","0.11342597007751465","0.11342597007751465","0.12637251615524292","0.12637251615524292","0.12637251615524292","0.26967936754226685","0.26967936754226685","0.26967936754226685","0.18877795338630676","0.18877795338630676","0.18877795338630676","0.23135149478912354","0.23135149478912354","0.23135149478912354"
"22530","0.10555282980203629","0.10555282980203629","0.10555282980203629","0.13336282968521118","0.13336282968521118","0.13336282968521118","0.28533700108528137","0.28533700108528137","0.28533700108528137","0.1901022344827652","0.1901022344827652","0.1901022344827652","0.22283823788166046","0.22283823788166046","0.22283823788166046"
"22630","0.11464798450469971","0.11464798450469971","0.11464798450469971","0.11818260699510574","0.11818260699510574","0.11818260699510574","0.26864492893218994","0.26864492893218994","0.26864492893218994","0.1745743453502655","0.1745743453502655","0.1745743453502655","0.22142958641052246","0.22142958641052246","0.22142958641052246"
"22730","0.12161835283041","0.12161835283041","0.12161835283041","0.11347714066505432","0.11347714066505432","0.11347714066505432","0.2804986834526062","0.2804986834526062","0.2804986834526062","0.18114712834358215","0.18114712834358215","0.18114712834358215","0.21916472911834717","0.21916472911834717","0.21916472911834717"
"22830","0.11147799342870712","0.11147799342870712","0.11147799342870712","0.12428141385316849","0.12428141385316849","0.12428141385316849","0.27229511737823486","0.27229511737823486","0.27229511737823486","0.19569572806358337","0.19569572806358337","0.19569572806358337","0.21071329712867737","0.21071329712867737","0.21071329712867737"
"22930","0.11731072515249252","0.11731072515249252","0.11731072515249252","0.11550522595643997","0.11550522595643997","0.11550522595643997","0.2731786370277405","0.2731786370277405","0.2731786370277405","0.190193772315979","0.190193772315979","0.190193772315979","0.23697587847709656","0.23697587847709656","0.23697587847709656"
"23030","0.10620904713869095","0.10620904713869095","0.10620904713869095","0.11345773935317993","0.11345773935317993","0.11345773935317993","0.2727779746055603","0.2727779746055603","0.2727779746055603","0.19573962688446045","0.19573962688446045","0.19573962688446045","0.21075871586799622","0.21075871586799622","0.21075871586799622"
"23130","0.12027148902416229","0.12027148902416229","0.12027148902416229","0.11618293076753616","0.11618293076753616","0.11618293076753616","0.2874746322631836","0.2874746322631836","0.2874746322631836","0.19839799404144287","0.19839799404144287","0.19839799404144287","0.22363708913326263","0.22363708913326263","0.22363708913326263"
