"Step","coco_ltd_constraint_b03 - reconstruction_loss","coco_ltd_constraint_b03 - reconstruction_loss__MIN","coco_ltd_constraint_b03 - reconstruction_loss__MAX","coco_ltd_constraint_b01 - reconstruction_loss","coco_ltd_constraint_b01 - reconstruction_loss__MIN","coco_ltd_constraint_b01 - reconstruction_loss__MAX","coco_ltd_constraint - reconstruction_loss","coco_ltd_constraint - reconstruction_loss__MIN","coco_ltd_constraint - reconstruction_loss__MAX","coco_ltd - reconstruction_loss","coco_ltd - reconstruction_loss__MIN","coco_ltd - reconstruction_loss__MAX"
"32782","0.2854260802268982","0.2854260802268982","0.2854260802268982","0.1153176873922348","0.1153176873922348","0.1153176873922348","0.1942976415157318","0.1942976415157318","0.1942976415157318","0.2163783609867096","0.2163783609867096","0.2163783609867096"
"32882","0.27909135818481445","0.27909135818481445","0.27909135818481445","0.1293480545282364","0.1293480545282364","0.1293480545282364","0.1933201551437378","0.1933201551437378","0.1933201551437378","0.20644836127758026","0.20644836127758026","0.20644836127758026"
"32982","0.2814006209373474","0.2814006209373474","0.2814006209373474","0.11578929424285889","0.11578929424285889","0.11578929424285889","0.19862662255764008","0.19862662255764008","0.19862662255764008","0.21425634622573853","0.21425634622573853","0.21425634622573853"
"33082","0.29388177394866943","0.29388177394866943","0.29388177394866943","0.11632544547319412","0.11632544547319412","0.11632544547319412","0.20305666327476501","0.20305666327476501","0.20305666327476501","0.19142428040504456","0.19142428040504456","0.19142428040504456"
"33182","0.27684536576271057","0.27684536576271057","0.27684536576271057","0.10477498173713684","0.10477498173713684","0.10477498173713684","0.18887808918952942","0.18887808918952942","0.18887808918952942","0.22224007546901703","0.22224007546901703","0.22224007546901703"
"33282","0.2904333770275116","0.2904333770275116","0.2904333770275116","0.11270356923341751","0.11270356923341751","0.11270356923341751","0.1983676254749298","0.1983676254749298","0.1983676254749298","0.21343345940113068","0.21343345940113068","0.21343345940113068"
"33382","0.2921603322029114","0.2921603322029114","0.2921603322029114","0.10635233670473099","0.10635233670473099","0.10635233670473099","0.20903469622135162","0.20903469622135162","0.20903469622135162","0.20090672373771667","0.20090672373771667","0.20090672373771667"
"33482","0.2698693871498108","0.2698693871498108","0.2698693871498108","0.10936465859413147","0.10936465859413147","0.10936465859413147","0.2126990109682083","0.2126990109682083","0.2126990109682083","0.21458926796913147","0.21458926796913147","0.21458926796913147"
"33582","0.2723747491836548","0.2723747491836548","0.2723747491836548","0.11689513921737671","0.11689513921737671","0.11689513921737671","0.2044161558151245","0.2044161558151245","0.2044161558151245","0.2039976865053177","0.2039976865053177","0.2039976865053177"
"33682","0.2707555592060089","0.2707555592060089","0.2707555592060089","0.10724197328090668","0.10724197328090668","0.10724197328090668","0.21262004971504211","0.21262004971504211","0.21262004971504211","0.21394571661949158","0.21394571661949158","0.21394571661949158"
"33782","0.2766525149345398","0.2766525149345398","0.2766525149345398","0.11053173243999481","0.11053173243999481","0.11053173243999481","0.1960408091545105","0.1960408091545105","0.1960408091545105","0.19585466384887695","0.19585466384887695","0.19585466384887695"
"33882","0.27783864736557007","0.27783864736557007","0.27783864736557007","0.11487098783254623","0.11487098783254623","0.11487098783254623","0.2055545449256897","0.2055545449256897","0.2055545449256897","0.19348777830600739","0.19348777830600739","0.19348777830600739"
"33982","0.2765239179134369","0.2765239179134369","0.2765239179134369","0.11124861240386963","0.11124861240386963","0.11124861240386963","0.19359955191612244","0.19359955191612244","0.19359955191612244","0.2044508457183838","0.2044508457183838","0.2044508457183838"
"34082","0.2910394072532654","0.2910394072532654","0.2910394072532654","0.10910889506340027","0.10910889506340027","0.10910889506340027","0.19671642780303955","0.19671642780303955","0.19671642780303955","0.2135477364063263","0.2135477364063263","0.2135477364063263"
"34182","0.28972697257995605","0.28972697257995605","0.28972697257995605","0.10823051631450653","0.10823051631450653","0.10823051631450653","0.20220763981342316","0.20220763981342316","0.20220763981342316","0.19827134907245636","0.19827134907245636","0.19827134907245636"
"34282","0.2773406505584717","0.2773406505584717","0.2773406505584717","0.11787212640047073","0.11787212640047073","0.11787212640047073","0.19191983342170715","0.19191983342170715","0.19191983342170715","0.20607170462608337","0.20607170462608337","0.20607170462608337"
"34382","0.2674252688884735","0.2674252688884735","0.2674252688884735","0.10311062633991241","0.10311062633991241","0.10311062633991241","0.20220303535461426","0.20220303535461426","0.20220303535461426","0.19878888130187988","0.19878888130187988","0.19878888130187988"
"34482","0.29776933789253235","0.29776933789253235","0.29776933789253235","0.12120191752910614","0.12120191752910614","0.12120191752910614","0.20861360430717468","0.20861360430717468","0.20861360430717468","0.21093139052391052","0.21093139052391052","0.21093139052391052"
"34582","0.2841501235961914","0.2841501235961914","0.2841501235961914","0.11571546643972397","0.11571546643972397","0.11571546643972397","0.19572843611240387","0.19572843611240387","0.19572843611240387","0.21475213766098022","0.21475213766098022","0.21475213766098022"
"34682","0.2706124782562256","0.2706124782562256","0.2706124782562256","0.10300882160663605","0.10300882160663605","0.10300882160663605","0.18762266635894775","0.18762266635894775","0.18762266635894775","0.2009296715259552","0.2009296715259552","0.2009296715259552"
"34782","0.29381245374679565","0.29381245374679565","0.29381245374679565","0.10557598620653152","0.10557598620653152","0.10557598620653152","0.1970043182373047","0.1970043182373047","0.1970043182373047","0.2019425332546234","0.2019425332546234","0.2019425332546234"
"34882","0.29815635085105896","0.29815635085105896","0.29815635085105896","0.12099635601043701","0.12099635601043701","0.12099635601043701","0.19960147142410278","0.19960147142410278","0.19960147142410278","0.2141772210597992","0.2141772210597992","0.2141772210597992"
"34982","0.27828073501586914","0.27828073501586914","0.27828073501586914","0.10521258413791656","0.10521258413791656","0.10521258413791656","0.2109617292881012","0.2109617292881012","0.2109617292881012","0.20171469449996948","0.20171469449996948","0.20171469449996948"
"35082","0.27990972995758057","0.27990972995758057","0.27990972995758057","0.11119203269481659","0.11119203269481659","0.11119203269481659","0.20338283479213715","0.20338283479213715","0.20338283479213715","0.2010084092617035","0.2010084092617035","0.2010084092617035"
"35182","0.2941427528858185","0.2941427528858185","0.2941427528858185","0.11420507729053497","0.11420507729053497","0.11420507729053497","0.20744603872299194","0.20744603872299194","0.20744603872299194","0.20126450061798096","0.20126450061798096","0.20126450061798096"
"35282","0.2867751121520996","0.2867751121520996","0.2867751121520996","0.10799366980791092","0.10799366980791092","0.10799366980791092","0.19741161167621613","0.19741161167621613","0.19741161167621613","0.19934988021850586","0.19934988021850586","0.19934988021850586"
"35382","0.28861111402511597","0.28861111402511597","0.28861111402511597","0.11130280792713165","0.11130280792713165","0.11130280792713165","0.20621749758720398","0.20621749758720398","0.20621749758720398","0.21658173203468323","0.21658173203468323","0.21658173203468323"
"35408","0.27411118149757385","0.27411118149757385","0.27411118149757385","0.10656797885894775","0.10656797885894775","0.10656797885894775","0.20434534549713135","0.20434534549713135","0.20434534549713135","0.20412418246269226","0.20412418246269226","0.20412418246269226"
"35508","0.2827352285385132","0.2827352285385132","0.2827352285385132","0.11064565181732178","0.11064565181732178","0.11064565181732178","0.19580823183059692","0.19580823183059692","0.19580823183059692","0.19134703278541565","0.19134703278541565","0.19134703278541565"
"35608","0.2870181202888489","0.2870181202888489","0.2870181202888489","0.1095537543296814","0.1095537543296814","0.1095537543296814","0.20321252942085266","0.20321252942085266","0.20321252942085266","0.20481321215629578","0.20481321215629578","0.20481321215629578"
"35708","0.3109353482723236","0.3109353482723236","0.3109353482723236","0.1083841323852539","0.1083841323852539","0.1083841323852539","0.19218459725379944","0.19218459725379944","0.19218459725379944","0.20411744713783264","0.20411744713783264","0.20411744713783264"
"35808","0.304918497800827","0.304918497800827","0.304918497800827","0.10038953274488449","0.10038953274488449","0.10038953274488449","0.20531214773654938","0.20531214773654938","0.20531214773654938","0.18969659507274628","0.18969659507274628","0.18969659507274628"
"35908","0.2741912007331848","0.2741912007331848","0.2741912007331848","0.09432549774646759","0.09432549774646759","0.09432549774646759","0.2167133390903473","0.2167133390903473","0.2167133390903473","0.21569719910621643","0.21569719910621643","0.21569719910621643"
"36008","0.2890792489051819","0.2890792489051819","0.2890792489051819","0.12199026346206665","0.12199026346206665","0.12199026346206665","0.20383554697036743","0.20383554697036743","0.20383554697036743","0.20989090204238892","0.20989090204238892","0.20989090204238892"
"36108","0.29112428426742554","0.29112428426742554","0.29112428426742554","0.10187509655952454","0.10187509655952454","0.10187509655952454","0.2071254402399063","0.2071254402399063","0.2071254402399063","0.19940859079360962","0.19940859079360962","0.19940859079360962"
"36208","0.2986361086368561","0.2986361086368561","0.2986361086368561","0.10404540598392487","0.10404540598392487","0.10404540598392487","0.20449736714363098","0.20449736714363098","0.20449736714363098","0.20635280013084412","0.20635280013084412","0.20635280013084412"
"36308","0.3077387809753418","0.3077387809753418","0.3077387809753418","0.10363014042377472","0.10363014042377472","0.10363014042377472","0.20347176492214203","0.20347176492214203","0.20347176492214203","0.20474873483181","0.20474873483181","0.20474873483181"
"36408","0.3072919249534607","0.3072919249534607","0.3072919249534607","0.12183909118175507","0.12183909118175507","0.12183909118175507","0.19075040519237518","0.19075040519237518","0.19075040519237518","0.19405916333198547","0.19405916333198547","0.19405916333198547"
"36508","0.2842259407043457","0.2842259407043457","0.2842259407043457","0.10411250591278076","0.10411250591278076","0.10411250591278076","0.19218632578849792","0.19218632578849792","0.19218632578849792","0.20982587337493896","0.20982587337493896","0.20982587337493896"
"36608","0.27791255712509155","0.27791255712509155","0.27791255712509155","0.10005214810371399","0.10005214810371399","0.10005214810371399","0.20333868265151978","0.20333868265151978","0.20333868265151978","0.19944889843463898","0.19944889843463898","0.19944889843463898"
"36708","0.28624123334884644","0.28624123334884644","0.28624123334884644","0.11734464764595032","0.11734464764595032","0.11734464764595032","0.194149449467659","0.194149449467659","0.194149449467659","0.1947486400604248","0.1947486400604248","0.1947486400604248"
"36808","0.29181572794914246","0.29181572794914246","0.29181572794914246","0.11737385392189026","0.11737385392189026","0.11737385392189026","0.19832852482795715","0.19832852482795715","0.19832852482795715","0.21900279819965363","0.21900279819965363","0.21900279819965363"
"36908","0.26943936944007874","0.26943936944007874","0.26943936944007874","0.11811762303113937","0.11811762303113937","0.11811762303113937","0.20044957101345062","0.20044957101345062","0.20044957101345062","0.19314363598823547","0.19314363598823547","0.19314363598823547"
"37008","0.30074119567871094","0.30074119567871094","0.30074119567871094","0.10189090669155121","0.10189090669155121","0.10189090669155121","0.2011151909828186","0.2011151909828186","0.2011151909828186","0.20413170754909515","0.20413170754909515","0.20413170754909515"
"37108","0.29258179664611816","0.29258179664611816","0.29258179664611816","0.11119148135185242","0.11119148135185242","0.11119148135185242","0.2092047929763794","0.2092047929763794","0.2092047929763794","0.19369202852249146","0.19369202852249146","0.19369202852249146"
"37208","0.29389888048171997","0.29389888048171997","0.29389888048171997","0.11965668946504593","0.11965668946504593","0.11965668946504593","0.19544345140457153","0.19544345140457153","0.19544345140457153","0.18845567107200623","0.18845567107200623","0.18845567107200623"
"37308","0.2938772439956665","0.2938772439956665","0.2938772439956665","0.10707396268844604","0.10707396268844604","0.10707396268844604","0.20619992911815643","0.20619992911815643","0.20619992911815643","0.20531833171844482","0.20531833171844482","0.20531833171844482"
"37408","0.2900056838989258","0.2900056838989258","0.2900056838989258","0.0984652191400528","0.0984652191400528","0.0984652191400528","0.19818487763404846","0.19818487763404846","0.19818487763404846","0.20554840564727783","0.20554840564727783","0.20554840564727783"
"37508","0.298583984375","0.298583984375","0.298583984375","0.10584137588739395","0.10584137588739395","0.10584137588739395","0.18891704082489014","0.18891704082489014","0.18891704082489014","0.2032097578048706","0.2032097578048706","0.2032097578048706"
"37608","0.2993115186691284","0.2993115186691284","0.2993115186691284","0.10031875967979431","0.10031875967979431","0.10031875967979431","0.2068215310573578","0.2068215310573578","0.2068215310573578","0.20962592959403992","0.20962592959403992","0.20962592959403992"
"37708","0.284798800945282","0.284798800945282","0.284798800945282","0.11154599487781525","0.11154599487781525","0.11154599487781525","0.20204374194145203","0.20204374194145203","0.20204374194145203","0.18837037682533264","0.18837037682533264","0.18837037682533264"
"37808","0.2843055725097656","0.2843055725097656","0.2843055725097656","0.10670041292905807","0.10670041292905807","0.10670041292905807","0.2060869187116623","0.2060869187116623","0.2060869187116623","0.19516554474830627","0.19516554474830627","0.19516554474830627"
"37908","0.29177626967430115","0.29177626967430115","0.29177626967430115","0.10818275809288025","0.10818275809288025","0.10818275809288025","0.20591886341571808","0.20591886341571808","0.20591886341571808","0.20286905765533447","0.20286905765533447","0.20286905765533447"
"38008","0.28786006569862366","0.28786006569862366","0.28786006569862366","0.10957366228103638","0.10957366228103638","0.10957366228103638","0.19945181906223297","0.19945181906223297","0.19945181906223297","0.1875564306974411","0.1875564306974411","0.1875564306974411"
"38108","0.29727602005004883","0.29727602005004883","0.29727602005004883","0.10541108250617981","0.10541108250617981","0.10541108250617981","0.19497016072273254","0.19497016072273254","0.19497016072273254","0.20690779387950897","0.20690779387950897","0.20690779387950897"
"38208","0.29207634925842285","0.29207634925842285","0.29207634925842285","0.10972298681735992","0.10972298681735992","0.10972298681735992","0.19631356000900269","0.19631356000900269","0.19631356000900269","0.1867472231388092","0.1867472231388092","0.1867472231388092"
"38308","0.3030346632003784","0.3030346632003784","0.3030346632003784","0.11905147135257721","0.11905147135257721","0.11905147135257721","0.20166322588920593","0.20166322588920593","0.20166322588920593","0.1954297125339508","0.1954297125339508","0.1954297125339508"
"38408","0.3057406544685364","0.3057406544685364","0.3057406544685364","0.10097472369670868","0.10097472369670868","0.10097472369670868","0.1979387402534485","0.1979387402534485","0.1979387402534485","0.2022061049938202","0.2022061049938202","0.2022061049938202"
"38508","0.2915880084037781","0.2915880084037781","0.2915880084037781","0.11957931518554688","0.11957931518554688","0.11957931518554688","0.18423733115196228","0.18423733115196228","0.18423733115196228","0.20402655005455017","0.20402655005455017","0.20402655005455017"
"38608","0.29029014706611633","0.29029014706611633","0.29029014706611633","0.09283046424388885","0.09283046424388885","0.09283046424388885","0.2003275752067566","0.2003275752067566","0.2003275752067566","0.20136605203151703","0.20136605203151703","0.20136605203151703"
"38708","0.2841837406158447","0.2841837406158447","0.2841837406158447","0.10369455069303513","0.10369455069303513","0.10369455069303513","0.19246572256088257","0.19246572256088257","0.19246572256088257","0.20503416657447815","0.20503416657447815","0.20503416657447815"
"38808","0.29018497467041016","0.29018497467041016","0.29018497467041016","0.10313677042722702","0.10313677042722702","0.10313677042722702","0.20269137620925903","0.20269137620925903","0.20269137620925903","0.1849168837070465","0.1849168837070465","0.1849168837070465"
"38908","0.2980991303920746","0.2980991303920746","0.2980991303920746","0.1122373640537262","0.1122373640537262","0.1122373640537262","0.19282978773117065","0.19282978773117065","0.19282978773117065","0.20391061902046204","0.20391061902046204","0.20391061902046204"
"39008","0.2915544807910919","0.2915544807910919","0.2915544807910919","0.10541878640651703","0.10541878640651703","0.10541878640651703","0.19729870557785034","0.19729870557785034","0.19729870557785034","0.21600323915481567","0.21600323915481567","0.21600323915481567"
"39108","0.28893592953681946","0.28893592953681946","0.28893592953681946","0.10625500977039337","0.10625500977039337","0.10625500977039337","0.1950811743736267","0.1950811743736267","0.1950811743736267","0.20013883709907532","0.20013883709907532","0.20013883709907532"
"39208","0.2875344753265381","0.2875344753265381","0.2875344753265381","0.10495777428150177","0.10495777428150177","0.10495777428150177","0.1998235136270523","0.1998235136270523","0.1998235136270523","0.20176547765731812","0.20176547765731812","0.20176547765731812"
"39308","0.29461297392845154","0.29461297392845154","0.29461297392845154","0.11234533786773682","0.11234533786773682","0.11234533786773682","0.19903191924095154","0.19903191924095154","0.19903191924095154","0.19121003150939941","0.19121003150939941","0.19121003150939941"
"39408","0.29294493794441223","0.29294493794441223","0.29294493794441223","0.1239331066608429","0.1239331066608429","0.1239331066608429","0.19869698584079742","0.19869698584079742","0.19869698584079742","0.19497868418693542","0.19497868418693542","0.19497868418693542"
"39508","0.2920103669166565","0.2920103669166565","0.2920103669166565","0.09826421737670898","0.09826421737670898","0.09826421737670898","0.19718687236309052","0.19718687236309052","0.19718687236309052","0.19910213351249695","0.19910213351249695","0.19910213351249695"
"39608","0.2862505316734314","0.2862505316734314","0.2862505316734314","0.11930866539478302","0.11930866539478302","0.11930866539478302","0.20185454189777374","0.20185454189777374","0.20185454189777374","0.2023087441921234","0.2023087441921234","0.2023087441921234"
"39708","0.2840593159198761","0.2840593159198761","0.2840593159198761","0.10985684394836426","0.10985684394836426","0.10985684394836426","0.2061123549938202","0.2061123549938202","0.2061123549938202","0.20288559794425964","0.20288559794425964","0.20288559794425964"
"39808","0.2894381880760193","0.2894381880760193","0.2894381880760193","0.1229887455701828","0.1229887455701828","0.1229887455701828","0.20543307065963745","0.20543307065963745","0.20543307065963745","0.20578357577323914","0.20578357577323914","0.20578357577323914"
"39834","0.2962500751018524","0.2962500751018524","0.2962500751018524","0.10610248893499374","0.10610248893499374","0.10610248893499374","0.19140684604644775","0.19140684604644775","0.19140684604644775","0.19062888622283936","0.19062888622283936","0.19062888622283936"
"39934","0.2848978340625763","0.2848978340625763","0.2848978340625763","0.10034279525279999","0.10034279525279999","0.10034279525279999","0.19942152500152588","0.19942152500152588","0.19942152500152588","0.2045341432094574","0.2045341432094574","0.2045341432094574"
"40034","0.2969008684158325","0.2969008684158325","0.2969008684158325","0.1048678308725357","0.1048678308725357","0.1048678308725357","0.2029402256011963","0.2029402256011963","0.2029402256011963","0.18973031640052795","0.18973031640052795","0.18973031640052795"
"40134","0.28724372386932373","0.28724372386932373","0.28724372386932373","0.11334419250488281","0.11334419250488281","0.11334419250488281","0.21017971634864807","0.21017971634864807","0.21017971634864807","0.19555629789829254","0.19555629789829254","0.19555629789829254"
"40234","0.2933065891265869","0.2933065891265869","0.2933065891265869","0.105166956782341","0.105166956782341","0.105166956782341","0.20654980838298798","0.20654980838298798","0.20654980838298798","0.2117590606212616","0.2117590606212616","0.2117590606212616"
"40334","0.28547894954681396","0.28547894954681396","0.28547894954681396","0.10383196920156479","0.10383196920156479","0.10383196920156479","0.20325294137001038","0.20325294137001038","0.20325294137001038","0.19691260159015656","0.19691260159015656","0.19691260159015656"
"40434","0.28873035311698914","0.28873035311698914","0.28873035311698914","0.12372157722711563","0.12372157722711563","0.12372157722711563","0.18654292821884155","0.18654292821884155","0.18654292821884155","0.19985565543174744","0.19985565543174744","0.19985565543174744"
"40534","0.2901138663291931","0.2901138663291931","0.2901138663291931","0.10278281569480896","0.10278281569480896","0.10278281569480896","0.20852887630462646","0.20852887630462646","0.20852887630462646","0.19016709923744202","0.19016709923744202","0.19016709923744202"
"40634","0.29211878776550293","0.29211878776550293","0.29211878776550293","0.10048717260360718","0.10048717260360718","0.10048717260360718","0.21255160868167877","0.21255160868167877","0.21255160868167877","0.21221566200256348","0.21221566200256348","0.21221566200256348"
"40734","0.29185640811920166","0.29185640811920166","0.29185640811920166","0.11289898306131363","0.11289898306131363","0.11289898306131363","0.20937171578407288","0.20937171578407288","0.20937171578407288","0.207945317029953","0.207945317029953","0.207945317029953"
"40834","0.29308998584747314","0.29308998584747314","0.29308998584747314","0.10854034125804901","0.10854034125804901","0.10854034125804901","0.20529083907604218","0.20529083907604218","0.20529083907604218","0.20915907621383667","0.20915907621383667","0.20915907621383667"
"40934","0.28779366612434387","0.28779366612434387","0.28779366612434387","0.10429750382900238","0.10429750382900238","0.10429750382900238","0.19655242562294006","0.19655242562294006","0.19655242562294006","0.19329982995986938","0.19329982995986938","0.19329982995986938"
"41034","0.2797619700431824","0.2797619700431824","0.2797619700431824","0.10305086523294449","0.10305086523294449","0.10305086523294449","0.22362247109413147","0.22362247109413147","0.22362247109413147","0.19109471142292023","0.19109471142292023","0.19109471142292023"
"41134","0.29716914892196655","0.29716914892196655","0.29716914892196655","0.10791809856891632","0.10791809856891632","0.10791809856891632","0.20969411730766296","0.20969411730766296","0.20969411730766296","0.204163059592247","0.204163059592247","0.204163059592247"
"41234","0.2712295651435852","0.2712295651435852","0.2712295651435852","0.10114900767803192","0.10114900767803192","0.10114900767803192","0.20315060019493103","0.20315060019493103","0.20315060019493103","0.20206458866596222","0.20206458866596222","0.20206458866596222"
"41334","0.28899282217025757","0.28899282217025757","0.28899282217025757","0.11940233409404755","0.11940233409404755","0.11940233409404755","0.19464024901390076","0.19464024901390076","0.19464024901390076","0.1930374950170517","0.1930374950170517","0.1930374950170517"
"41434","0.2823638319969177","0.2823638319969177","0.2823638319969177","0.09615956991910934","0.09615956991910934","0.09615956991910934","0.20417526364326477","0.20417526364326477","0.20417526364326477","0.2014952301979065","0.2014952301979065","0.2014952301979065"
"41534","0.2867634892463684","0.2867634892463684","0.2867634892463684","0.11175574362277985","0.11175574362277985","0.11175574362277985","0.19535651803016663","0.19535651803016663","0.19535651803016663","0.20293186604976654","0.20293186604976654","0.20293186604976654"
"41634","0.284126877784729","0.284126877784729","0.284126877784729","0.0998644232749939","0.0998644232749939","0.0998644232749939","0.1991860717535019","0.1991860717535019","0.1991860717535019","0.19285887479782104","0.19285887479782104","0.19285887479782104"
"41734","0.29331666231155396","0.29331666231155396","0.29331666231155396","0.11570480465888977","0.11570480465888977","0.11570480465888977","0.19487035274505615","0.19487035274505615","0.19487035274505615","0.20296567678451538","0.20296567678451538","0.20296567678451538"
"41834","0.28351178765296936","0.28351178765296936","0.28351178765296936","0.10374614596366882","0.10374614596366882","0.10374614596366882","0.2044457495212555","0.2044457495212555","0.2044457495212555","0.19291628897190094","0.19291628897190094","0.19291628897190094"
"41934","0.2844695448875427","0.2844695448875427","0.2844695448875427","0.11458803713321686","0.11458803713321686","0.11458803713321686","0.1977587342262268","0.1977587342262268","0.1977587342262268","0.19213563203811646","0.19213563203811646","0.19213563203811646"
"42034","0.2966415286064148","0.2966415286064148","0.2966415286064148","0.09411926567554474","0.09411926567554474","0.09411926567554474","0.21168307960033417","0.21168307960033417","0.21168307960033417","0.19931650161743164","0.19931650161743164","0.19931650161743164"
"42134","0.2841743528842926","0.2841743528842926","0.2841743528842926","0.09768027067184448","0.09768027067184448","0.09768027067184448","0.20560987293720245","0.20560987293720245","0.20560987293720245","0.19528190791606903","0.19528190791606903","0.19528190791606903"
"42234","0.296017587184906","0.296017587184906","0.296017587184906","0.11091124266386032","0.11091124266386032","0.11091124266386032","0.19483643770217896","0.19483643770217896","0.19483643770217896","0.20107795298099518","0.20107795298099518","0.20107795298099518"
"42334","0.2824270725250244","0.2824270725250244","0.2824270725250244","0.09190607815980911","0.09190607815980911","0.09190607815980911","0.20599576830863953","0.20599576830863953","0.20599576830863953","0.19251549243927002","0.19251549243927002","0.19251549243927002"
"42434","0.283886194229126","0.283886194229126","0.283886194229126","0.0993335023522377","0.0993335023522377","0.0993335023522377","0.19433820247650146","0.19433820247650146","0.19433820247650146","0.1873428374528885","0.1873428374528885","0.1873428374528885"
"42534","0.2841488718986511","0.2841488718986511","0.2841488718986511","0.10278549790382385","0.10278549790382385","0.10278549790382385","0.20628474652767181","0.20628474652767181","0.20628474652767181","0.1956855058670044","0.1956855058670044","0.1956855058670044"
"42634","0.2942829728126526","0.2942829728126526","0.2942829728126526","0.10565963387489319","0.10565963387489319","0.10565963387489319","0.21290519833564758","0.21290519833564758","0.21290519833564758","0.19370262324810028","0.19370262324810028","0.19370262324810028"
"42734","0.279387503862381","0.279387503862381","0.279387503862381","0.12004801630973816","0.12004801630973816","0.12004801630973816","0.20836478471755981","0.20836478471755981","0.20836478471755981","0.19704294204711914","0.19704294204711914","0.19704294204711914"
"42834","0.2849101126194","0.2849101126194","0.2849101126194","0.11468863487243652","0.11468863487243652","0.11468863487243652","0.18965205550193787","0.18965205550193787","0.18965205550193787","0.20373186469078064","0.20373186469078064","0.20373186469078064"
"42934","0.30630016326904297","0.30630016326904297","0.30630016326904297","0.11308658123016357","0.11308658123016357","0.11308658123016357","0.18849295377731323","0.18849295377731323","0.18849295377731323","0.19705861806869507","0.19705861806869507","0.19705861806869507"
"43034","0.3003963232040405","0.3003963232040405","0.3003963232040405","0.11384066194295883","0.11384066194295883","0.11384066194295883","0.19936934113502502","0.19936934113502502","0.19936934113502502","0.2039651721715927","0.2039651721715927","0.2039651721715927"
"43134","0.28701838850975037","0.28701838850975037","0.28701838850975037","0.10773295164108276","0.10773295164108276","0.10773295164108276","0.20466533303260803","0.20466533303260803","0.20466533303260803","0.19964970648288727","0.19964970648288727","0.19964970648288727"
"43234","0.28369206190109253","0.28369206190109253","0.28369206190109253","0.10594242811203003","0.10594242811203003","0.10594242811203003","0.20163531601428986","0.20163531601428986","0.20163531601428986","0.18923112750053406","0.18923112750053406","0.18923112750053406"
"43334","0.29829397797584534","0.29829397797584534","0.29829397797584534","0.10014373064041138","0.10014373064041138","0.10014373064041138","0.22100070118904114","0.22100070118904114","0.22100070118904114","0.2006465494632721","0.2006465494632721","0.2006465494632721"
"43434","0.2844121754169464","0.2844121754169464","0.2844121754169464","0.11434865742921829","0.11434865742921829","0.11434865742921829","0.19288623332977295","0.19288623332977295","0.19288623332977295","0.198772132396698","0.198772132396698","0.198772132396698"
"43534","0.2937428653240204","0.2937428653240204","0.2937428653240204","0.10017021000385284","0.10017021000385284","0.10017021000385284","0.19871391355991364","0.19871391355991364","0.19871391355991364","0.20526619255542755","0.20526619255542755","0.20526619255542755"
"43634","0.28490713238716125","0.28490713238716125","0.28490713238716125","0.10313472896814346","0.10313472896814346","0.10313472896814346","0.1993534117937088","0.1993534117937088","0.1993534117937088","0.2166697233915329","0.2166697233915329","0.2166697233915329"
"43734","0.277091383934021","0.277091383934021","0.277091383934021","0.1018042042851448","0.1018042042851448","0.1018042042851448","0.18617722392082214","0.18617722392082214","0.18617722392082214","0.19195184111595154","0.19195184111595154","0.19195184111595154"
"43834","0.29580146074295044","0.29580146074295044","0.29580146074295044","0.10103945434093475","0.10103945434093475","0.10103945434093475","0.19822090864181519","0.19822090864181519","0.19822090864181519","0.1994411051273346","0.1994411051273346","0.1994411051273346"
"43934","0.2799437940120697","0.2799437940120697","0.2799437940120697","0.10906986892223358","0.10906986892223358","0.10906986892223358","0.20212790369987488","0.20212790369987488","0.20212790369987488","0.21642887592315674","0.21642887592315674","0.21642887592315674"
"44034","0.2908053994178772","0.2908053994178772","0.2908053994178772","0.1105097234249115","0.1105097234249115","0.1105097234249115","0.20627236366271973","0.20627236366271973","0.20627236366271973","0.19523027539253235","0.19523027539253235","0.19523027539253235"
"44134","0.3011283874511719","0.3011283874511719","0.3011283874511719","0.12152108550071716","0.12152108550071716","0.12152108550071716","0.19636669754981995","0.19636669754981995","0.19636669754981995","0.19026270508766174","0.19026270508766174","0.19026270508766174"
"44234","0.29712414741516113","0.29712414741516113","0.29712414741516113","0.10161571949720383","0.10161571949720383","0.10161571949720383","0.20578491687774658","0.20578491687774658","0.20578491687774658","0.18688413500785828","0.18688413500785828","0.18688413500785828"
"44260","0.2866531014442444","0.2866531014442444","0.2866531014442444","0.10184178501367569","0.10184178501367569","0.10184178501367569","0.22408626973628998","0.22408626973628998","0.22408626973628998","0.18956631422042847","0.18956631422042847","0.18956631422042847"
"44360","0.30645081400871277","0.30645081400871277","0.30645081400871277","0.09971223771572113","0.09971223771572113","0.09971223771572113","0.20778435468673706","0.20778435468673706","0.20778435468673706","0.21141371130943298","0.21141371130943298","0.21141371130943298"
"44460","0.28439798951148987","0.28439798951148987","0.28439798951148987","0.0957704484462738","0.0957704484462738","0.0957704484462738","0.20272845029830933","0.20272845029830933","0.20272845029830933","0.1921687126159668","0.1921687126159668","0.1921687126159668"
"44560","0.29923176765441895","0.29923176765441895","0.29923176765441895","0.09863351285457611","0.09863351285457611","0.09863351285457611","0.22012574970722198","0.22012574970722198","0.22012574970722198","0.19829320907592773","0.19829320907592773","0.19829320907592773"
