"Step","coco_ltd_constraint_b03 - multiplier","coco_ltd_constraint_b03 - multiplier__MIN","coco_ltd_constraint_b03 - multiplier__MAX","coco_ltd_constraint_b01 - multiplier","coco_ltd_constraint_b01 - multiplier__MIN","coco_ltd_constraint_b01 - multiplier__MAX","coco_ltd_constraint - multiplier","coco_ltd_constraint - multiplier__MIN","coco_ltd_constraint - multiplier__MAX"
"82768","0","0","0","77.29944610595703","77.29944610595703","77.29944610595703","0","0","0"
"82868","0","0","0","77.28990173339844","77.28990173339844","77.28990173339844","0","0","0"
"82968","0","0","0","77.27669525146484","77.27669525146484","77.27669525146484","0","0","0"
"83068","0","0","0","77.26313781738281","77.26313781738281","77.26313781738281","0","0","0"
"83168","0","0","0","77.25556945800781","77.25556945800781","77.25556945800781","0","0","0"
"83268","0","0","0","77.24363708496094","77.24363708496094","77.24363708496094","0","0","0"
"83368","0","0","0","77.23123168945312","77.23123168945312","77.23123168945312","0","0","0"
"83468","0","0","0","77.22437286376953","77.22437286376953","77.22437286376953","0","0","0"
"83568","0","0","0","77.21609497070312","77.21609497070312","77.21609497070312","0","0","0"
"83668","0","0","0","77.20399475097656","77.20399475097656","77.20399475097656","0","0","0"
"83768","0","0","0","77.19071197509766","77.19071197509766","77.19071197509766","0","0","0"
"83868","0","0","0","77.1839828491211","77.1839828491211","77.1839828491211","0","0","0"
"83968","0","0","0","77.16893768310547","77.16893768310547","77.16893768310547","0","0","0"
"84068","0","0","0","77.15985107421875","77.15985107421875","77.15985107421875","0","0","0"
"84094","0","0","0","77.15763092041016","77.15763092041016","77.15763092041016","0","0","0"
"84194","0","0","0","77.14513397216797","77.14513397216797","77.14513397216797","0","0","0"
"84294","0","0","0","77.13227081298828","77.13227081298828","77.13227081298828","0","0","0"
"84394","0","0","0","77.12176513671875","77.12176513671875","77.12176513671875","0","0","0"
"84494","0","0","0","77.10576629638672","77.10576629638672","77.10576629638672","0","0","0"
"84594","0","0","0","77.09010314941406","77.09010314941406","77.09010314941406","0","0","0"
"84694","0","0","0","77.078369140625","77.078369140625","77.078369140625","0","0","0"
"84794","0","0","0","77.05967712402344","77.05967712402344","77.05967712402344","0","0","0"
"84894","0","0","0","77.0449447631836","77.0449447631836","77.0449447631836","0","0","0"
"84994","0","0","0","77.03422546386719","77.03422546386719","77.03422546386719","0","0","0"
"85094","0","0","0","77.02326202392578","77.02326202392578","77.02326202392578","0","0","0"
"85194","0","0","0","77.00752258300781","77.00752258300781","77.00752258300781","0","0","0"
"85294","0","0","0","76.98857116699219","76.98857116699219","76.98857116699219","0","0","0"
"85394","0","0","0","76.97386932373047","76.97386932373047","76.97386932373047","0","0","0"
"85494","0","0","0","76.9587631225586","76.9587631225586","76.9587631225586","0","0","0"
"85594","0","0","0","76.93820190429688","76.93820190429688","76.93820190429688","0","0","0"
"85694","0","0","0","76.91866302490234","76.91866302490234","76.91866302490234","0","0","0"
"85794","0","0","0","76.90284729003906","76.90284729003906","76.90284729003906","0","0","0"
"85894","0","0","0","76.88886260986328","76.88886260986328","76.88886260986328","0","0","0"
"85994","0","0","0","76.87448120117188","76.87448120117188","76.87448120117188","0","0","0"
"86094","0","0","0","76.85491180419922","76.85491180419922","76.85491180419922","0","0","0"
"86194","0","0","0","76.83808135986328","76.83808135986328","76.83808135986328","0","0","0"
"86294","0","0","0","76.8287353515625","76.8287353515625","76.8287353515625","0","0","0"
"86394","0","0","0","76.81375885009766","76.81375885009766","76.81375885009766","0","0","0"
"86494","0","0","0","76.79947662353516","76.79947662353516","76.79947662353516","0","0","0"
"86594","0","0","0","76.79401397705078","76.79401397705078","76.79401397705078","0","0","0"
"86694","0","0","0","76.78436279296875","76.78436279296875","76.78436279296875","0","0","0"
"86794","0","0","0","76.77092742919922","76.77092742919922","76.77092742919922","0","0","0"
"86894","0","0","0","76.76152038574219","76.76152038574219","76.76152038574219","0","0","0"
"86994","0","0","0","76.7464599609375","76.7464599609375","76.7464599609375","0","0","0"
"87094","0","0","0","76.73223114013672","76.73223114013672","76.73223114013672","0","0","0"
"87194","0","0","0","76.7154541015625","76.7154541015625","76.7154541015625","0","0","0"
"87294","0","0","0","76.69952392578125","76.69952392578125","76.69952392578125","0","0","0"
"87394","0","0","0","76.68873596191406","76.68873596191406","76.68873596191406","0.00031546998070552945","0.00031546998070552945","0.00031546998070552945"
"87494","0","0","0","76.67574310302734","76.67574310302734","76.67574310302734","0.0009756003855727613","0.0009756003855727613","0.0009756003855727613"
"87594","0","0","0","76.66646575927734","76.66646575927734","76.66646575927734","0.0015079325530678034","0.0015079325530678034","0.0015079325530678034"
"87694","0","0","0","76.65058135986328","76.65058135986328","76.65058135986328","0.0018551379907876253","0.0018551379907876253","0.0018551379907876253"
"87794","0","0","0","76.63284301757812","76.63284301757812","76.63284301757812","0.0036162210162729025","0.0036162210162729025","0.0036162210162729025"
"87894","0","0","0","76.61734771728516","76.61734771728516","76.61734771728516","0.00732806883752346","0.00732806883752346","0.00732806883752346"
"87994","0","0","0","76.60196685791016","76.60196685791016","76.60196685791016","0.007333835586905479","0.007333835586905479","0.007333835586905479"
"88094","0","0","0","76.58988189697266","76.58988189697266","76.58988189697266","0.009536782279610634","0.009536782279610634","0.009536782279610634"
"88194","0","0","0","76.57733917236328","76.57733917236328","76.57733917236328","0.011206703260540962","0.011206703260540962","0.011206703260540962"
"88294","0","0","0","76.56379699707031","76.56379699707031","76.56379699707031","0.009807951748371124","0.009807951748371124","0.009807951748371124"
"88394","0","0","0","76.55108642578125","76.55108642578125","76.55108642578125","0.008593825623393059","0.008593825623393059","0.008593825623393059"
"88494","0","0","0","76.53358459472656","76.53358459472656","76.53358459472656","0.00840954203158617","0.00840954203158617","0.00840954203158617"
"88520","0","0","0","76.53074645996094","76.53074645996094","76.53074645996094","0.007803414016962051","0.007803414016962051","0.007803414016962051"
"88620","0","0","0","76.51837158203125","76.51837158203125","76.51837158203125","0.0069445897825062275","0.0069445897825062275","0.0069445897825062275"
"88720","0","0","0","76.50493621826172","76.50493621826172","76.50493621826172","0.004834639839828014","0.004834639839828014","0.004834639839828014"
"88820","0","0","0","76.49574279785156","76.49574279785156","76.49574279785156","0.004751760046929121","0.004751760046929121","0.004751760046929121"
"88920","0","0","0","76.47733306884766","76.47733306884766","76.47733306884766","0.0065413410775363445","0.0065413410775363445","0.0065413410775363445"
"89020","0","0","0","76.4643783569336","76.4643783569336","76.4643783569336","0.011440306901931763","0.011440306901931763","0.011440306901931763"
"89120","0","0","0","76.44395446777344","76.44395446777344","76.44395446777344","0.011669471859931946","0.011669471859931946","0.011669471859931946"
"89220","0","0","0","76.42903900146484","76.42903900146484","76.42903900146484","0.013369747437536716","0.013369747437536716","0.013369747437536716"
"89320","0","0","0","76.41220092773438","76.41220092773438","76.41220092773438","0.011985378339886665","0.011985378339886665","0.011985378339886665"
"89420","0","0","0","76.39603424072266","76.39603424072266","76.39603424072266","0.013684284873306751","0.013684284873306751","0.013684284873306751"
"89520","0","0","0","76.38001251220703","76.38001251220703","76.38001251220703","0.017872707918286324","0.017872707918286324","0.017872707918286324"
"89620","0","0","0","76.36457824707031","76.36457824707031","76.36457824707031","0.015365565195679665","0.015365565195679665","0.015365565195679665"
"89720","0","0","0","76.34911346435547","76.34911346435547","76.34911346435547","0.014430499635636806","0.014430499635636806","0.014430499635636806"
"89820","0","0","0","76.33186340332031","76.33186340332031","76.33186340332031","0.013822306878864765","0.013822306878864765","0.013822306878864765"
"89920","0","0","0","76.315185546875","76.315185546875","76.315185546875","0.010516236536204815","0.010516236536204815","0.010516236536204815"
"90020","0","0","0","76.29658508300781","76.29658508300781","76.29658508300781","0.008830836974084377","0.008830836974084377","0.008830836974084377"
"90120","0","0","0","76.2813720703125","76.2813720703125","76.2813720703125","0.007707237731665373","0.007707237731665373","0.007707237731665373"
"90220","0","0","0","76.26345825195312","76.26345825195312","76.26345825195312","0.006290975026786327","0.006290975026786327","0.006290975026786327"
"90320","0","0","0","76.24775695800781","76.24775695800781","76.24775695800781","0.004671954549849033","0.004671954549849033","0.004671954549849033"
"90420","0","0","0","76.22892761230469","76.22892761230469","76.22892761230469","0.0023776465095579624","0.0023776465095579624","0.0023776465095579624"
"90520","0","0","0","76.20594787597656","76.20594787597656","76.20594787597656","0.0015677348710596561","0.0015677348710596561","0.0015677348710596561"
"90620","0","0","0","76.1887435913086","76.1887435913086","76.1887435913086","0","0","0"
"90720","0","0","0","76.168701171875","76.168701171875","76.168701171875","0","0","0"
"90820","0","0","0","76.14295196533203","76.14295196533203","76.14295196533203","0","0","0"
"90920","0","0","0","76.1227035522461","76.1227035522461","76.1227035522461","0","0","0"
"91020","0","0","0","76.10320281982422","76.10320281982422","76.10320281982422","0","0","0"
"91120","0","0","0","76.08409881591797","76.08409881591797","76.08409881591797","0","0","0"
"91220","0","0","0","76.06584930419922","76.06584930419922","76.06584930419922","0","0","0"
"91320","0","0","0","76.049072265625","76.049072265625","76.049072265625","0","0","0"
"91420","0","0","0","76.0366439819336","76.0366439819336","76.0366439819336","0","0","0"
"91520","0","0","0","76.02164459228516","76.02164459228516","76.02164459228516","0","0","0"
"91620","0","0","0","76.0052490234375","76.0052490234375","76.0052490234375","0","0","0"
"91720","0","0","0","75.99042510986328","75.99042510986328","75.99042510986328","0","0","0"
"91820","0","0","0","75.97256469726562","75.97256469726562","75.97256469726562","0","0","0"
"91920","0","0","0","75.95795440673828","75.95795440673828","75.95795440673828","0","0","0"
"92020","0","0","0","75.94327545166016","75.94327545166016","75.94327545166016","0","0","0"
"92120","0","0","0","75.93034362792969","75.93034362792969","75.93034362792969","0","0","0"
"92220","0","0","0","75.9158935546875","75.9158935546875","75.9158935546875","0","0","0"
"92320","0","0","0","75.90010070800781","75.90010070800781","75.90010070800781","0","0","0"
"92420","0","0","0","75.88134765625","75.88134765625","75.88134765625","0","0","0"
"92520","0","0","0","75.86174011230469","75.86174011230469","75.86174011230469","0","0","0"
"92620","0","0","0","75.84911346435547","75.84911346435547","75.84911346435547","0","0","0"
"92720","0","0","0","75.82994079589844","75.82994079589844","75.82994079589844","0","0","0"
"92820","0","0","0","75.81783294677734","75.81783294677734","75.81783294677734","0","0","0"
"92920","0","0","0","75.80260467529297","75.80260467529297","75.80260467529297","0","0","0"
"92946","0","0","0","75.79702758789062","75.79702758789062","75.79702758789062","0","0","0"
"93046","0","0","0","75.77638244628906","75.77638244628906","75.77638244628906","0","0","0"
"93146","0","0","0","75.75931549072266","75.75931549072266","75.75931549072266","0","0","0"
"93246","0","0","0","75.73397064208984","75.73397064208984","75.73397064208984","0","0","0"
"93346","0","0","0","75.71517944335938","75.71517944335938","75.71517944335938","0","0","0"
"93446","0","0","0","75.69656372070312","75.69656372070312","75.69656372070312","0","0","0"
"93546","0","0","0","75.67241668701172","75.67241668701172","75.67241668701172","0","0","0"
"93646","0","0","0","75.64766693115234","75.64766693115234","75.64766693115234","0","0","0"
"93746","0","0","0","75.62825012207031","75.62825012207031","75.62825012207031","0","0","0"
"93846","0","0","0","75.6110610961914","75.6110610961914","75.6110610961914","0","0","0"
"93946","0","0","0","75.59486389160156","75.59486389160156","75.59486389160156","0","0","0"
"94046","0","0","0","75.57569122314453","75.57569122314453","75.57569122314453","0","0","0"
"94146","0","0","0","75.5548095703125","75.5548095703125","75.5548095703125","0","0","0"
"94246","0","0","0","75.53526306152344","75.53526306152344","75.53526306152344","0","0","0"
"94346","0","0","0","75.52110290527344","75.52110290527344","75.52110290527344","0","0","0"
"94446","0","0","0","75.50173950195312","75.50173950195312","75.50173950195312","0","0","0"
"94546","0","0","0","75.48442840576172","75.48442840576172","75.48442840576172","0","0","0"
"94646","0","0","0","75.4654312133789","75.4654312133789","75.4654312133789","0","0","0"
"94746","0","0","0","75.44525909423828","75.44525909423828","75.44525909423828","0","0","0"
"94846","0","0","0","75.43144226074219","75.43144226074219","75.43144226074219","0","0","0"
"94946","0","0","0","75.41520690917969","75.41520690917969","75.41520690917969","0","0","0"
"95046","0","0","0","75.39437866210938","75.39437866210938","75.39437866210938","0","0","0"
"95146","0","0","0","75.3783187866211","75.3783187866211","75.3783187866211","0","0","0"
"95246","0","0","0","75.35964965820312","75.35964965820312","75.35964965820312","0","0","0"
"95346","0","0","0","75.3398666381836","75.3398666381836","75.3398666381836","0","0","0"
"95446","0","0","0","75.31871032714844","75.31871032714844","75.31871032714844","0","0","0"
"95546","0","0","0","75.30134582519531","75.30134582519531","75.30134582519531","0","0","0"
"95646","0","0","0","75.28338623046875","75.28338623046875","75.28338623046875","0","0","0"
"95746","0","0","0","75.26702880859375","75.26702880859375","75.26702880859375","0","0","0"
"95846","0","0","0","75.2484359741211","75.2484359741211","75.2484359741211","0","0","0"
"95946","0","0","0","75.23275756835938","75.23275756835938","75.23275756835938","0","0","0"
"96046","0","0","0","75.21443939208984","75.21443939208984","75.21443939208984","0","0","0"
"96146","0","0","0","75.19586944580078","75.19586944580078","75.19586944580078","0","0","0"
"96246","0","0","0","75.17616271972656","75.17616271972656","75.17616271972656","0","0","0"
"96346","0","0","0","75.15956115722656","75.15956115722656","75.15956115722656","0","0","0"
"96446","0","0","0","75.14248657226562","75.14248657226562","75.14248657226562","0","0","0"
"96546","0","0","0","75.12621307373047","75.12621307373047","75.12621307373047","0","0","0"
"96646","0","0","0","75.10711669921875","75.10711669921875","75.10711669921875","0","0","0"
"96746","0","0","0","75.08557891845703","75.08557891845703","75.08557891845703","0","0","0"
"96846","0","0","0","75.0685806274414","75.0685806274414","75.0685806274414","0","0","0"
"96946","0","0","0","75.04373168945312","75.04373168945312","75.04373168945312","0","0","0"
"97046","0","0","0","75.02671813964844","75.02671813964844","75.02671813964844","0","0","0"
"97146","0","0","0","75.01060485839844","75.01060485839844","75.01060485839844","0","0","0"
"97246","0","0","0","74.98888397216797","74.98888397216797","74.98888397216797","0","0","0"
"97346","0","0","0","74.9752426147461","74.9752426147461","74.9752426147461","0","0","0"
"97372","0","0","0","74.9673080444336","74.9673080444336","74.9673080444336","0","0","0"
"97472","0","0","0","74.94415283203125","74.94415283203125","74.94415283203125","0","0","0"
"97572","0","0","0","74.92239379882812","74.92239379882812","74.92239379882812","0","0","0"
"97672","0","0","0","74.90117645263672","74.90117645263672","74.90117645263672","0","0","0"
"97772","0","0","0","74.88323974609375","74.88323974609375","74.88323974609375","0","0","0"
"97872","0","0","0","74.8626480102539","74.8626480102539","74.8626480102539","0","0","0"
"97972","0","0","0","74.8385238647461","74.8385238647461","74.8385238647461","0","0","0"
"98072","0","0","0","74.8182373046875","74.8182373046875","74.8182373046875","0","0","0"
"98172","0","0","0","74.78997039794922","74.78997039794922","74.78997039794922","0","0","0"
"98272","0","0","0","74.76817321777344","74.76817321777344","74.76817321777344","0","0","0"
"98372","0","0","0","74.74629974365234","74.74629974365234","74.74629974365234","0","0","0"
"98472","0","0","0","74.7330322265625","74.7330322265625","74.7330322265625","0","0","0"
"98572","0","0","0","74.70569610595703","74.70569610595703","74.70569610595703","0","0","0"
"98672","0","0","0","74.68497467041016","74.68497467041016","74.68497467041016","0","0","0"
"98772","0","0","0","74.66472625732422","74.66472625732422","74.66472625732422","0","0","0"
"98872","0","0","0","74.64059448242188","74.64059448242188","74.64059448242188","0","0","0"
"98972","0","0","0","74.62126159667969","74.62126159667969","74.62126159667969","0","0","0"
"99072","0","0","0","74.59738159179688","74.59738159179688","74.59738159179688","0","0","0"
"99172","0","0","0","74.57550048828125","74.57550048828125","74.57550048828125","0","0","0"
"99272","0","0","0","74.5516128540039","74.5516128540039","74.5516128540039","0","0","0"
"99372","0","0","0","74.52706909179688","74.52706909179688","74.52706909179688","0.0003668197605293244","0.0003668197605293244","0.0003668197605293244"
"99472","0","0","0","74.50395965576172","74.50395965576172","74.50395965576172","0.003960287198424339","0.003960287198424339","0.003960287198424339"
"99572","0","0","0","74.48069763183594","74.48069763183594","74.48069763183594","0.004486525431275368","0.004486525431275368","0.004486525431275368"
"99672","0","0","0","74.4545669555664","74.4545669555664","74.4545669555664","0.004536411724984646","0.004536411724984646","0.004536411724984646"
"99772","0","0","0","74.43172454833984","74.43172454833984","74.43172454833984","0.006402888800948858","0.006402888800948858","0.006402888800948858"
"99872","0","0","0","74.40823364257812","74.40823364257812","74.40823364257812","0.0066331783309578896","0.0066331783309578896","0.0066331783309578896"
"99972","0","0","0","74.3857192993164","74.3857192993164","74.3857192993164","0.00948344822973013","0.00948344822973013","0.00948344822973013"
"100072","0","0","0","74.36165618896484","74.36165618896484","74.36165618896484","0.012327299453318119","0.012327299453318119","0.012327299453318119"
"100172","0","0","0","74.33939361572266","74.33939361572266","74.33939361572266","0.014019572176039219","0.014019572176039219","0.014019572176039219"
"100272","0","0","0","74.31166076660156","74.31166076660156","74.31166076660156","0.013502798974514008","0.013502798974514008","0.013502798974514008"
"100372","0","0","0","74.28651428222656","74.28651428222656","74.28651428222656","0.013790280558168888","0.013790280558168888","0.013790280558168888"
"100472","0","0","0","74.26770782470703","74.26770782470703","74.26770782470703","0.014632982201874256","0.014632982201874256","0.014632982201874256"
"100572","0","0","0","74.25337982177734","74.25337982177734","74.25337982177734","0.01251279842108488","0.01251279842108488","0.01251279842108488"
"100672","0","0","0","74.23615264892578","74.23615264892578","74.23615264892578","0.012633129954338074","0.012633129954338074","0.012633129954338074"
"100772","0","0","0","74.21167755126953","74.21167755126953","74.21167755126953","0.009883939288556576","0.009883939288556576","0.009883939288556576"
"100872","0","0","0","74.18962860107422","74.18962860107422","74.18962860107422","0.009543043561279774","0.009543043561279774","0.009543043561279774"
"100972","0","0","0","74.16985321044922","74.16985321044922","74.16985321044922","0.009581371210515499","0.009581371210515499","0.009581371210515499"
"101072","0","0","0","74.15138244628906","74.15138244628906","74.15138244628906","0.003128198441118002","0.003128198441118002","0.003128198441118002"
"101172","0","0","0","74.12464141845703","74.12464141845703","74.12464141845703","0.0014869006117805839","0.0014869006117805839","0.0014869006117805839"
"101272","0","0","0","74.10446166992188","74.10446166992188","74.10446166992188","0","0","0"
"101372","0","0","0","74.08211517333984","74.08211517333984","74.08211517333984","0","0","0"
"101472","0","0","0","74.05789184570312","74.05789184570312","74.05789184570312","0","0","0"
"101572","0","0","0","74.03447723388672","74.03447723388672","74.03447723388672","0","0","0"
"101672","0","0","0","74.01305389404297","74.01305389404297","74.01305389404297","0","0","0"
"101772","0","0","0","73.98454284667969","73.98454284667969","73.98454284667969","0.002438211813569069","0.002438211813569069","0.002438211813569069"
"101798","0","0","0","73.97867584228516","73.97867584228516","73.97867584228516","0.002132327063009143","0.002132327063009143","0.002132327063009143"
"101898","0","0","0","73.95864868164062","73.95864868164062","73.95864868164062","0.002709789201617241","0.002709789201617241","0.002709789201617241"
"101998","0","0","0","73.93438720703125","73.93438720703125","73.93438720703125","0.0055155446752905846","0.0055155446752905846","0.0055155446752905846"
"102098","0","0","0","73.90983581542969","73.90983581542969","73.90983581542969","0.0060975938104093075","0.0060975938104093075","0.0060975938104093075"
"102198","0","0","0","73.88526916503906","73.88526916503906","73.88526916503906","0.0052572693675756454","0.0052572693675756454","0.0052572693675756454"
"102298","0","0","0","73.86141967773438","73.86141967773438","73.86141967773438","0.004507668782025576","0.004507668782025576","0.004507668782025576"
"102398","0","0","0","73.83849334716797","73.83849334716797","73.83849334716797","0.004143084865063429","0.004143084865063429","0.004143084865063429"
"102498","0","0","0","73.8160171508789","73.8160171508789","73.8160171508789","0.0028684609569609165","0.0028684609569609165","0.0028684609569609165"
"102598","0","0","0","73.7937240600586","73.7937240600586","73.7937240600586","0.0005116789252497256","0.0005116789252497256","0.0005116789252497256"
"102698","0","0","0","73.76444244384766","73.76444244384766","73.76444244384766","0","0","0"
"102798","0","0","0","73.74351501464844","73.74351501464844","73.74351501464844","0","0","0"
"102898","0","0","0","73.71759033203125","73.71759033203125","73.71759033203125","0.0001039859198499471","0.0001039859198499471","0.0001039859198499471"
"102998","0","0","0","73.69491577148438","73.69491577148438","73.69491577148438","0.0021480112336575985","0.0021480112336575985","0.0021480112336575985"
"103098","0","0","0","73.67245483398438","73.67245483398438","73.67245483398438","0.00284184911288321","0.00284184911288321","0.00284184911288321"
"103198","0","0","0","73.64636993408203","73.64636993408203","73.64636993408203","0.001430144882760942","0.001430144882760942","0.001430144882760942"
"103298","0","0","0","73.62244415283203","73.62244415283203","73.62244415283203","0.0012507110368460417","0.0012507110368460417","0.0012507110368460417"
"103398","0","0","0","73.5934829711914","73.5934829711914","73.5934829711914","0","0","0"
"103498","0","0","0","73.57410430908203","73.57410430908203","73.57410430908203","0","0","0"
"103598","0","0","0","73.54995727539062","73.54995727539062","73.54995727539062","0","0","0"
"103698","0","0","0","73.5269546508789","73.5269546508789","73.5269546508789","0","0","0"
"103798","0","0","0","73.50559997558594","73.50559997558594","73.50559997558594","0","0","0"
"103898","0","0","0","73.47879028320312","73.47879028320312","73.47879028320312","0","0","0"
"103998","0","0","0","73.45304107666016","73.45304107666016","73.45304107666016","0","0","0"
"104098","0","0","0","73.4249038696289","73.4249038696289","73.4249038696289","0","0","0"
"104198","0","0","0","73.40412902832031","73.40412902832031","73.40412902832031","0","0","0"
"104298","0","0","0","73.37723541259766","73.37723541259766","73.37723541259766","0","0","0"
"104398","0","0","0","73.3532485961914","73.3532485961914","73.3532485961914","0","0","0"
"104498","0","0","0","73.32223510742188","73.32223510742188","73.32223510742188","0","0","0"
"104598","0","0","0","73.29847717285156","73.29847717285156","73.29847717285156","0","0","0"
"104698","0","0","0","73.27711486816406","73.27711486816406","73.27711486816406","0","0","0"
"104798","0","0","0","73.24842071533203","73.24842071533203","73.24842071533203","0","0","0"
"104898","0","0","0","73.22431945800781","73.22431945800781","73.22431945800781","0","0","0"
"104998","0","0","0","73.20301055908203","73.20301055908203","73.20301055908203","0","0","0"
"105098","0","0","0","73.17479705810547","73.17479705810547","73.17479705810547","0","0","0"
"105198","0","0","0","73.1519546508789","73.1519546508789","73.1519546508789","0","0","0"
"105298","0","0","0","73.12420654296875","73.12420654296875","73.12420654296875","0.0006490081432275474","0.0006490081432275474","0.0006490081432275474"
"105398","0","0","0","73.0925521850586","73.0925521850586","73.0925521850586","0.005139712244272232","0.005139712244272232","0.005139712244272232"
"105498","0","0","0","73.06820678710938","73.06820678710938","73.06820678710938","0.007956791669130325","0.007956791669130325","0.007956791669130325"
"105598","0","0","0","73.04496765136719","73.04496765136719","73.04496765136719","0.005428394302725792","0.005428394302725792","0.005428394302725792"
"105698","0","0","0","73.02485656738281","73.02485656738281","73.02485656738281","0.007935361936688423","0.007935361936688423","0.007935361936688423"
"105798","0","0","0","72.99844360351562","72.99844360351562","72.99844360351562","0.008972806856036186","0.008972806856036186","0.008972806856036186"
"105898","0","0","0","72.97265625","72.97265625","72.97265625","0.008740805089473724","0.008740805089473724","0.008740805089473724"
"105998","0","0","0","72.9441909790039","72.9441909790039","72.9441909790039","0.01101735234260559","0.01101735234260559","0.01101735234260559"
"106098","0","0","0","72.92205047607422","72.92205047607422","72.92205047607422","0.012127360329031944","0.012127360329031944","0.012127360329031944"
"106198","0","0","0","72.8968276977539","72.8968276977539","72.8968276977539","0.011230233125388622","0.011230233125388622","0.011230233125388622"
"106224","0","0","0","72.8893814086914","72.8893814086914","72.8893814086914","0.012129181064665318","0.012129181064665318","0.012129181064665318"
"106324","0","0","0","72.8628921508789","72.8628921508789","72.8628921508789","0.0156649611890316","0.0156649611890316","0.0156649611890316"
"106424","0","0","0","72.83776092529297","72.83776092529297","72.83776092529297","0.015059622935950756","0.015059622935950756","0.015059622935950756"
"106524","0","0","0","72.81184387207031","72.81184387207031","72.81184387207031","0.016026465222239494","0.016026465222239494","0.016026465222239494"
"106624","0","0","0","72.79031372070312","72.79031372070312","72.79031372070312","0.014410183764994144","0.014410183764994144","0.014410183764994144"
"106724","0","0","0","72.7643814086914","72.7643814086914","72.7643814086914","0.009703208692371845","0.009703208692371845","0.009703208692371845"
"106824","0","0","0","72.73712921142578","72.73712921142578","72.73712921142578","0.009655111469328403","0.009655111469328403","0.009655111469328403"
"106924","0","0","0","72.7154312133789","72.7154312133789","72.7154312133789","0.008714497089385986","0.008714497089385986","0.008714497089385986"
"107024","0","0","0","72.68690490722656","72.68690490722656","72.68690490722656","0.007953566499054432","0.007953566499054432","0.007953566499054432"
"107124","0","0","0","72.66039276123047","72.66039276123047","72.66039276123047","0.006682875566184521","0.006682875566184521","0.006682875566184521"
"107224","0","0","0","72.63288116455078","72.63288116455078","72.63288116455078","0.004134263843297958","0.004134263843297958","0.004134263843297958"
"107324","0","0","0","72.60909271240234","72.60909271240234","72.60909271240234","0.003944037482142448","0.003944037482142448","0.003944037482142448"
"107424","0","0","0","72.58094024658203","72.58094024658203","72.58094024658203","0.004847382195293903","0.004847382195293903","0.004847382195293903"
"107524","0","0","0","72.55699920654297","72.55699920654297","72.55699920654297","0.003053294960409403","0.003053294960409403","0.003053294960409403"
"107624","0","0","0","72.53495025634766","72.53495025634766","72.53495025634766","0.0035456076730042696","0.0035456076730042696","0.0035456076730042696"
"107724","0","0","0","72.50888061523438","72.50888061523438","72.50888061523438","0.001992958365008235","0.001992958365008235","0.001992958365008235"
"107824","0","0","0","72.47631072998047","72.47631072998047","72.47631072998047","0","0","0"
"107924","0","0","0","72.44522094726562","72.44522094726562","72.44522094726562","0","0","0"
"108024","0","0","0","72.41635131835938","72.41635131835938","72.41635131835938","0","0","0"
"108124","0","0","0","72.39085388183594","72.39085388183594","72.39085388183594","0","0","0"
"108224","0","0","0","72.36088562011719","72.36088562011719","72.36088562011719","0","0","0"
"108324","0","0","0","72.3321533203125","72.3321533203125","72.3321533203125","0","0","0"
"108424","0","0","0","72.3094482421875","72.3094482421875","72.3094482421875","0","0","0"
"108524","0","0","0","72.28439331054688","72.28439331054688","72.28439331054688","0","0","0"
"108624","0","0","0","72.25540924072266","72.25540924072266","72.25540924072266","0","0","0"
"108724","0","0","0","72.22908782958984","72.22908782958984","72.22908782958984","0","0","0"
"108824","0","0","0","72.20112609863281","72.20112609863281","72.20112609863281","0","0","0"
"108924","0","0","0","72.17610168457031","72.17610168457031","72.17610168457031","0","0","0"
"109024","0","0","0","72.14740753173828","72.14740753173828","72.14740753173828","0","0","0"
"109124","0","0","0","72.12030792236328","72.12030792236328","72.12030792236328","0","0","0"
"109224","0","0","0","72.08949279785156","72.08949279785156","72.08949279785156","0","0","0"
"109324","0","0","0","72.06226348876953","72.06226348876953","72.06226348876953","0","0","0"
"109424","0","0","0","72.03470611572266","72.03470611572266","72.03470611572266","0","0","0"
"109524","0","0","0","72.01097106933594","72.01097106933594","72.01097106933594","0","0","0"
"109624","0","0","0","71.9873046875","71.9873046875","71.9873046875","0","0","0"
"109724","0","0","0","71.96009063720703","71.96009063720703","71.96009063720703","0","0","0"
"109824","0","0","0","71.93175506591797","71.93175506591797","71.93175506591797","0","0","0"
"109924","0","0","0","71.9109878540039","71.9109878540039","71.9109878540039","0","0","0"
"110024","0","0","0","71.88893127441406","71.88893127441406","71.88893127441406","0","0","0"
"110124","0","0","0","71.86358642578125","71.86358642578125","71.86358642578125","0","0","0"
"110224","0","0","0","71.83968353271484","71.83968353271484","71.83968353271484","0","0","0"
"110324","0","0","0","71.8115463256836","71.8115463256836","71.8115463256836","0","0","0"
"110424","0","0","0","71.78681182861328","71.78681182861328","71.78681182861328","0","0","0"
"110524","0","0","0","71.76319885253906","71.76319885253906","71.76319885253906","0","0","0"
"110624","0","0","0","71.74042510986328","71.74042510986328","71.74042510986328","0","0","0"
"110650","0","0","0","71.73377227783203","71.73377227783203","71.73377227783203","0","0","0"
"110750","0","0","0","71.7034683227539","71.7034683227539","71.7034683227539","0","0","0"
"110850","0","0","0","71.67559051513672","71.67559051513672","71.67559051513672","0","0","0"
"110950","0","0","0","71.65169525146484","71.65169525146484","71.65169525146484","0","0","0"
